CPValue	Delta T
4.44444	0.0015674
4.47574	0.0015674
4.50704	0.0015674
4.53834	0.0015674
4.56964	0.0015674
4.60094	0.0015674
4.63224	0.0015674
4.66354	0.0015674
4.69484	0.0015674
4.72613	0.0015674
4.75743	0.0015674
4.78873	0.0015674
4.82003	0.0015674
4.85133	0.0015674
4.88263	0.0015674
4.91393	0.0015674
4.94523	0.0015674
4.97653	0.0015674
5.00782	0.0015674
5.03912	0.0015674
5.07042	0.0015674
5.10172	0.0015674
5.13302	0.0015674
5.16432	0.0015674
5.19562	0.0015674
5.22692	0.0015674
5.25822	0.0015674
5.28951	0.0015674
5.32081	0.0015674
5.35211	0.0015674
5.38341	0.0015674
5.41471	0.0015674
5.44601	0.0015674
5.47731	0.0015674
5.50861	0.0015674
5.53991	0.0015674
5.57121	0.0015674
5.6025	0.0015674
5.6338	0.0015674
5.6651	0.0015674
5.6964	0.0015674
5.7277	0.0015674
5.759	0.0015674
5.7903	0.0015674
5.8216	0.0015674
5.8529	0.0015674
5.88419	0.0015674
5.91549	0.0015674
5.94679	0.0015674
5.97809	0.0015674
6.00939	0.0015674
6.04069	0.0015674
6.07199	0.0015674
6.10329	0.0015674
6.13459	0.0015674
6.16588	0.0015674
6.19718	0.0015674
6.22848	0.0015674
6.25978	0.0015674
6.29108	0.0015674
6.32238	0.0015674
6.35368	0.0015674
6.38498	0.0015674
6.41628	0.0015674
6.44757	0.0015674
6.47887	0.0015674
6.51017	0.0015674
6.54147	0.0015674
6.57277	0.0015674
6.60407	0.0015674
6.63537	0.0015674
6.66667	0.0015674
6.69797	0.0015674
6.72926	0.0015674
6.76056	0.0015674
6.79186	0.0015674
6.82316	0.0015674
6.85446	0.0015674
6.88576	0.0015674
6.91706	0.0015674
6.94836	0.0015674
6.97966	0.0015674
7.01095	0.0015674
7.04225	0.0015674
7.07355	0.0015674
7.10485	0.0015674
7.13615	0.0015674
7.16745	0.0015674
7.19875	0.0015674
7.23005	0.0015674
7.26135	0.0015674
7.29264	0.0015674
7.32394	0.0015674
7.35524	0.0015674
7.38654	0.0015674
7.41784	0.0015674
7.44914	0.0015674
7.48044	0.0015674
7.51174	0.0015674
7.54304	0.0015674
7.57433	0.0015674
7.60563	0.0015674
7.63693	0.0015674
7.66823	0.0015674
7.69953	0.0015674
7.73083	0.0015674
7.76213	0.0015674
7.79343	0.0015674
7.82473	0.0015674
7.85603	0.0015674
7.88732	0.0015674
7.91862	0.0015674
7.94992	0.0015674
7.98122	0.0015674
8.01252	0.0015674
8.04382	0.0015674
8.07512	0.0015674
8.10642	0.0015674
8.13772	0.0015674
8.16901	0.0015674
8.20031	0.0015674
8.23161	0.0015674
8.26291	0.0015674
8.29421	0.0015674
8.32551	0.0015674
8.35681	0.0015674
8.38811	0.0015674
8.41941	0.0015674
8.4507	0.0015674
8.482	0.0015674
8.5133	0.0015674
8.5446	0.0015674
8.5759	0.0015674
8.6072	0.0015674
8.6385	0.0015674
8.6698	0.0015674
8.7011	0.0015674
8.73239	0.0015674
8.76369	0.0015674
8.79499	0.0015674
8.82629	0.0015674
8.85759	0.0015674
8.88889	0.0015674
8.92019	0.0015674
8.95149	0.0015674
8.98279	0.0015674
9.01408	0.0015674
9.04538	0.0015674
9.07668	0.0015674
9.10798	0.0015674
9.13928	0.0015674
9.17058	0.0015674
9.20188	0.0015674
9.23318	0.0015674
9.26448	0.0015674
9.29577	0.0015674
9.32707	0.0015674
9.35837	0.0015674
9.38967	0.0015674
9.42097	0.0015674
9.45227	0.0015674
9.48357	0.0015674
9.51487	0.0015674
9.54617	0.0015674
9.57746	0.0015674
9.60876	0.0015674
9.64006	0.0015674
9.67136	0.0015674
9.70266	0.0015674
9.73396	0.0015674
9.76526	0.0015674
9.79656	0.0015674
9.82786	0.0015674
9.85915	0.0015674
9.89045	0.0015674
9.92175	0.0015674
9.95305	0.0015674
9.98435	0.0015674
10.0156	0.0015674
10.0469	0.0015674
10.0782	0.0015674
10.1095	0.0015674
10.1408	0.0015674
10.1721	0.0015674
10.2034	0.0015674
10.2347	0.0015674
10.266	0.0015674
10.2973	0.0015674
10.3286	0.0015674
10.3599	0.0015674
10.3912	0.0015674
10.4225	0.0015674
10.4538	0.0015674
10.4851	0.0015674
10.5164	0.0015674
10.5477	0.0015674
10.579	0.0015674
10.6103	0.0015674
10.6416	0.0015674
10.6729	0.0015674
10.7042	0.0015674
10.7355	0.0015674
10.7668	0.0015674
10.7981	0.0015674
10.8294	0.0015674
10.8607	0.0015674
10.892	0.0015674
10.9233	0.0015674
10.9546	0.0015674
10.9859	0.0015674
11.0172	0.0015674
11.0485	0.0015674
11.0798	0.0015674
11.1111	0.0015674
11.1424	0.0015674
11.1737	0.0015674
11.205	0.0015674
11.2363	0.0015674
11.2676	0.0015674
11.2989	0.0015674
11.3302	0.0015674
11.3615	0.0015674
11.3928	0.0015674
11.4241	0.0015674
11.4554	0.0015674
11.4867	0.0015674
11.518	0.0015674
11.5493	0.0015674
11.5806	0.0015674
11.6119	0.0015674
11.6432	0.0015674
11.6745	0.0015674
11.7058	0.0015674
11.7371	0.0015674
11.7684	0.0015674
11.7997	0.0015674
11.831	0.0015674
11.8623	0.0015674
11.8936	0.0015674
11.9249	0.0015674
11.9562	0.0015674
11.9875	0.0015674
12.0188	0.0015674
12.0501	0.0015674
12.0814	0.0015674
12.1127	0.0015674
12.144	0.0015674
12.1753	0.0015674
12.2066	0.0015674
12.2379	0.0015674
12.2692	0.0015674
12.3005	0.0015674
12.3318	0.0015674
12.3631	0.0015674
12.3944	0.0015674
12.4257	0.0015674
12.457	0.0015674
12.4883	0.0015674
12.5196	0.0015674
12.5509	0.0015674
12.5822	0.0015674
12.6135	0.0015674
12.6448	0.0015674
12.6761	0.0015674
12.7074	0.0015674
12.7387	0.0015674
12.77	0.0015674
12.8013	0.0015674
12.8326	0.0015674
12.8638	0.0015674
12.8951	0.0015674
12.9264	0.0015674
12.9577	0.0015674
12.989	0.0015674
13.0203	0.0015674
13.0516	0.0015674
13.0829	0.0015674
13.1142	0.0015674
13.1455	0.0015674
13.1768	0.0015674
13.2081	0.0015674
13.2394	0.0015674
13.2707	0.0015674
13.302	0.0015674
13.3333	0.0015674
13.3646	0.0015674
13.3959	0.0015674
13.4272	0.0015674
13.4585	0.0015674
13.4898	0.0015674
13.5211	0.0015674
13.5524	0.0015674
13.5837	0.0015674
13.615	0.0015674
13.6463	0.0015674
13.6776	0.0015674
13.7089	0.0015674
13.7402	0.0015674
13.7715	0.0015674
13.8028	0.0015674
13.8341	0.0015674
13.8654	0.0015674
13.8967	0.0015674
13.928	0.0015674
13.9593	0.0015674
13.9906	0.0015674
14.0219	0.0015674
14.0532	0.0015674
14.0845	0.0015674
14.1158	0.0015674
14.1471	0.0015674
14.1784	0.0015674
14.2097	0.0015674
14.241	0.0015674
14.2723	0.0015674
14.3036	0.0015674
14.3349	0.0015674
14.3662	0.0015674
14.3975	0.0015674
14.4288	0.0015674
14.4601	0.0015674
14.4914	0.0015674
14.5227	0.0015674
14.554	0.0015674
14.5853	0.0015674
14.6166	0.0015674
14.6479	0.0015674
14.6792	0.0015674
14.7105	0.0015674
14.7418	0.0015674
14.7731	0.0015674
14.8044	0.0015674
14.8357	0.0015674
14.867	0.0015674
14.8983	0.0015674
14.9296	0.0015674
14.9609	0.0015674
14.9922	0.0015674
15.0235	0.0015674
15.0548	0.0015674
15.0861	0.0015674
15.1174	0.0015674
15.1487	0.0015674
15.18	0.0015674
15.2113	0.0015674
15.2426	0.0015674
15.2739	0.0015674
15.3052	0.0015674
15.3365	0.0015674
15.3678	0.0015674
15.3991	0.0015674
15.4304	0.0015674
15.4617	0.0015674
15.493	0.0015674
15.5243	0.0015674
15.5556	0.0015674
15.5869	0.0015674
15.6182	0.0015674
15.6495	0.0015674
15.6808	0.0015674
15.7121	0.0015674
15.7433	0.0015674
15.7746	0.0015674
15.8059	0.0015674
15.8372	0.0015674
15.8685	0.0015674
15.8998	0.0015674
15.9311	0.0015674
15.9624	0.0015674
15.9937	0.0015674
16.025	0.0015674
16.0563	0.0015674
16.0876	0.0015674
16.1189	0.0015674
16.1502	0.0015674
16.1815	0.0015674
16.2128	0.0015674
16.2441	0.0015674
16.2754	0.0015674
16.3067	0.0015674
16.338	0.0015674
16.3693	0.0015674
16.4006	0.0015674
16.4319	0.0015674
16.4632	0.0015674
16.4945	0.0015674
16.5258	0.0015674
16.5571	0.0015674
16.5884	0.0015674
16.6197	0.0015674
16.651	0.0015674
16.6823	0.0015674
16.7136	0.0015674
16.7449	0.0015674
16.7762	0.0015674
16.8075	0.0015674
16.8388	0.0015674
16.8701	0.0015674
16.9014	0.0015674
16.9327	0.0015674
16.964	0.0015674
16.9953	0.0015674
17.0266	0.0015674
17.0579	0.0015674
17.0892	0.0015674
17.1205	0.0015674
17.1518	0.0015674
17.1831	0.0015674
17.2144	0.0015674
17.2457	0.0015674
17.277	0.0015674
17.3083	0.0015674
17.3396	0.0015674
17.3709	0.0015674
17.4022	0.0015674
17.4335	0.0015674
17.4648	0.0015674
17.4961	0.0015674
17.5274	0.0015674
17.5587	0.0015674
17.59	0.0015674
17.6213	0.0015674
17.6526	0.0015674
17.6839	0.0015674
17.7152	0.0015674
17.7465	0.0015674
17.7778	0.0015674
17.8091	0.0015674
17.8404	0.0015674
17.8717	0.0015674
17.903	0.0015674
17.9343	0.0015674
17.9656	0.0015674
17.9969	0.0015674
18.0282	0.0015674
18.0595	0.0015674
18.0908	0.0015674
18.1221	0.0015674
18.1534	0.0015674
18.1847	0.0015674
18.216	0.0015674
18.2473	0.0015674
18.2786	0.0015674
18.3099	0.0015674
18.3412	0.0015674
18.3725	0.0015674
18.4038	0.0015674
18.4351	0.0015674
18.4664	0.0015674
18.4977	0.0015674
18.529	0.0015674
18.5603	0.0015674
18.5915	0.0015674
18.6228	0.0015674
18.6541	0.0015674
18.6854	0.0015674
18.7167	0.0015674
18.748	0.0015674
18.7793	0.0015674
18.8106	0.0015674
18.8419	0.0015674
18.8732	0.0015674
18.9045	0.0015674
18.9358	0.0015674
18.9671	0.0015674
18.9984	0.0015674
19.0297	0.0015674
19.061	0.0015674
19.0923	0.0015674
19.1236	0.0015674
19.1549	0.0015674
19.1862	0.0015674
19.2175	0.0015674
19.2488	0.0015674
19.2801	0.0015674
19.3114	0.0015674
19.3427	0.0015674
19.374	0.0015674
19.4053	0.0015674
19.4366	0.0015674
19.4679	0.0015674
19.4992	0.0015674
19.5305	0.0015674
19.5618	0.0015674
19.5931	0.0015674
19.6244	0.0015674
19.6557	0.0015674
19.687	0.0015674
19.7183	0.0015674
19.7496	0.0015674
19.7809	0.0015674
19.8122	0.0015674
19.8435	0.0015674
19.8748	0.0015674
19.9061	0.0015674
19.9374	0.0015674
19.9687	0.0015674
20	100
