CPValue	Delta T
9.84326	3.14465
9.90596	3.14465
9.96865	3.14465
10.0313	3.14465
10.094	3.14465
10.1567	3.14465
10.2194	3.14465
10.2821	3.14465
10.3448	3.14465
10.4075	3.14465
10.4702	3.14465
10.5329	3.14465
10.5956	3.14465
10.6583	3.14465
10.721	3.14465
10.7837	3.14465
10.8464	3.14465
10.9091	3.14465
10.9718	3.14465
11.0345	3.14465
11.0972	3.14465
11.1599	3.14465
11.2226	3.14465
11.2853	3.14465
11.348	3.14465
11.4107	3.14465
11.4734	3.14465
11.5361	3.14465
11.5987	3.14465
11.6614	3.14465
11.7241	3.14465
11.7868	3.14465
11.8495	3.14465
11.9122	3.14465
11.9749	3.14465
12.0376	3.14465
12.1003	3.14465
12.163	3.14465
12.2257	3.14465
12.2884	3.14465
12.3511	3.14465
12.4138	3.14465
12.4765	3.14465
12.5392	3.14465
12.6019	3.14465
12.6646	3.14465
12.7273	3.14465
12.79	3.14465
12.8527	3.14465
12.9154	3.14465
12.9781	3.14465
13.0408	3.14465
13.1034	3.14465
13.1661	3.14465
13.2288	3.14465
13.2915	3.14465
13.3542	3.14465
13.4169	3.14465
13.4796	3.14465
13.5423	3.14465
13.605	3.14465
13.6677	3.14465
13.7304	3.14465
13.7931	3.14465
13.8558	3.14465
13.9185	3.14465
13.9812	3.14465
14.0439	3.14465
14.1066	3.14465
14.1693	3.14465
14.232	3.14465
14.2947	3.14465
14.3574	3.14465
14.4201	3.14465
14.4828	3.14465
14.5455	3.14465
14.6082	3.14465
14.6708	3.14465
14.7335	3.14465
14.7962	3.14465
14.8589	3.14465
14.9216	3.14465
14.9843	3.14465
15.047	3.14465
15.1097	3.14465
15.1724	3.14465
15.2351	3.14465
15.2978	3.14465
15.3605	3.14465
15.4232	3.14465
15.4859	3.14465
15.5486	3.14465
15.6113	3.14465
15.674	3.14465
15.7367	3.14465
15.7994	3.14465
15.8621	3.14465
15.9248	3.14465
15.9875	3.14465
16.0502	3.14465
16.1129	3.14465
16.1755	3.14465
16.2382	3.14465
16.3009	3.14465
16.3636	3.14465
16.4263	3.14465
16.489	3.14465
16.5517	3.14465
16.6144	3.14465
16.6771	3.14465
16.7398	3.14465
16.8025	3.14465
16.8652	3.14465
16.9279	3.14465
16.9906	3.14465
17.0533	3.14465
17.116	3.14465
17.1787	3.14465
17.2414	3.14465
17.3041	3.14465
17.3668	3.14465
17.4295	3.14465
17.4922	3.14465
17.5549	3.14465
17.6176	3.14465
17.6803	3.14465
17.7429	3.14465
17.8056	3.14465
17.8683	3.14465
17.931	3.14465
17.9937	3.14465
18.0564	3.14465
18.1191	3.14465
18.1818	3.14465
18.2445	3.14465
18.3072	3.14465
18.3699	3.14465
18.4326	3.14465
18.4953	3.14465
18.558	3.14465
18.6207	3.14465
18.6834	3.14465
18.7461	3.14465
18.8088	3.14465
18.8715	3.14465
18.9342	3.14465
18.9969	3.14465
19.0596	3.14465
19.1223	3.14465
19.185	3.14465
19.2476	3.14465
19.3103	3.14465
19.373	3.14465
19.4357	3.14465
19.4984	3.14465
19.5611	3.14465
19.6238	3.14465
19.6865	3.14465
19.7492	3.14465
19.8119	3.14465
19.8746	3.14465
19.9373	3.14465
20	100
