CPValue	Delta T
2.22048	0.0782473
2.23612	0.0782473
2.25176	0.0782473
2.2674	0.0782473
2.28303	0.0782473
2.29867	0.0782473
2.31431	0.0782473
2.32995	0.0782473
2.34558	0.0782473
2.36122	0.0782473
2.37686	0.0782473
2.39249	0.0782473
2.40813	0.0782473
2.42377	0.0782473
2.43941	0.0782473
2.45504	0.0782473
2.47068	0.0782473
2.48632	0.0782473
2.50195	0.0782473
2.51759	0.0782473
2.53323	0.0782473
2.54887	0.0782473
2.5645	0.0782473
2.58014	0.0782473
2.59578	0.0782473
2.61142	0.0782473
2.62705	0.0782473
2.64269	0.0782473
2.65833	0.0782473
2.67396	0.0782473
2.6896	0.0782473
2.70524	0.0782473
2.72088	0.0782473
2.73651	0.0782473
2.75215	0.0782473
2.76779	0.0782473
2.78342	0.0782473
2.79906	0.0782473
2.8147	0.0782473
2.83034	0.0782473
2.84597	0.0782473
2.86161	0.0782473
2.87725	0.0782473
2.89289	0.0782473
2.90852	0.0782473
2.92416	0.0782473
2.9398	0.0782473
2.95543	0.0782473
2.97107	0.0782473
2.98671	0.0782473
3.00235	0.0782473
3.01798	0.0782473
3.03362	0.0782473
3.04926	0.0782473
3.06489	0.0782473
3.08053	0.0782473
3.09617	0.0782473
3.11181	0.0782473
3.12744	0.0782473
3.14308	0.0782473
3.15872	0.0782473
3.17435	0.0782473
3.18999	0.0782473
3.20563	0.0782473
3.22127	0.0782473
3.2369	0.0782473
3.25254	0.0782473
3.26818	0.0782473
3.28382	0.0782473
3.29945	0.0782473
3.31509	0.0782473
3.33073	0.0782473
3.34636	0.0782473
3.362	0.0782473
3.37764	0.0782473
3.39328	0.0782473
3.40891	0.0782473
3.42455	0.0782473
3.44019	0.0782473
3.45582	0.0782473
3.47146	0.0782473
3.4871	0.0782473
3.50274	0.0782473
3.51837	0.0782473
3.53401	0.0782473
3.54965	0.0782473
3.56529	0.0782473
3.58092	0.0782473
3.59656	0.0782473
3.6122	0.0782473
3.62783	0.0782473
3.64347	0.0782473
3.65911	0.0782473
3.67475	0.0782473
3.69038	0.0782473
3.70602	0.0782473
3.72166	0.0782473
3.73729	0.0782473
3.75293	0.0782473
3.76857	0.0782473
3.78421	0.0782473
3.79984	0.0782473
3.81548	0.0782473
3.83112	0.0782473
3.84676	0.0782473
3.86239	0.0782473
3.87803	0.0782473
3.89367	0.0782473
3.9093	0.0782473
3.92494	0.0782473
3.94058	0.0782473
3.95622	0.0782473
3.97185	0.0782473
3.98749	0.0782473
4.00313	0.0782473
4.01876	0.0782473
4.0344	0.0782473
4.05004	0.0782473
4.06568	0.0782473
4.08131	0.0782473
4.09695	0.0782473
4.11259	0.0782473
4.12823	0.0782473
4.14386	0.0782473
4.1595	0.0782473
4.17514	0.0782473
4.19077	0.0782473
4.20641	0.0782473
4.22205	0.0782473
4.23769	0.0782473
4.25332	0.0782473
4.26896	0.0782473
4.2846	0.0782473
4.30023	0.0782473
4.31587	0.0782473
4.33151	0.0782473
4.34715	0.0782473
4.36278	0.0782473
4.37842	0.0782473
4.39406	0.0782473
4.4097	0.0782473
4.42533	0.0782473
4.44097	0.0782473
4.45661	0.0782473
4.47224	0.0782473
4.48788	0.0782473
4.50352	0.0782473
4.51916	0.0782473
4.53479	0.0782473
4.55043	0.0782473
4.56607	0.0782473
4.5817	0.0782473
4.59734	0.0782473
4.61298	0.0782473
4.62862	0.0782473
4.64425	0.0782473
4.65989	0.0782473
4.67553	0.0782473
4.69116	0.0782473
4.7068	0.0782473
4.72244	0.0782473
4.73808	0.0782473
4.75371	0.0782473
4.76935	0.0782473
4.78499	0.0782473
4.80063	0.0782473
4.81626	0.0782473
4.8319	0.0782473
4.84754	0.0782473
4.86317	0.0782473
4.87881	0.0782473
4.89445	0.0782473
4.91009	0.0782473
4.92572	0.0782473
4.94136	0.0782473
4.957	0.0782473
4.97263	0.0782473
4.98827	0.0782473
5.00391	0.0782473
5.01955	0.0782473
5.03518	0.0782473
5.05082	0.0782473
5.06646	0.0782473
5.0821	0.0782473
5.09773	0.0782473
5.11337	0.0782473
5.12901	0.0782473
5.14464	0.0782473
5.16028	0.0782473
5.17592	0.0782473
5.19156	0.0782473
5.20719	0.0782473
5.22283	0.0782473
5.23847	0.0782473
5.2541	0.0782473
5.26974	0.0782473
5.28538	0.0782473
5.30102	0.0782473
5.31665	0.0782473
5.33229	0.0782473
5.34793	0.0782473
5.36357	0.0782473
5.3792	0.0782473
5.39484	0.0782473
5.41048	0.0782473
5.42611	0.0782473
5.44175	0.0782473
5.45739	0.0782473
5.47303	0.0782473
5.48866	0.0782473
5.5043	0.0782473
5.51994	0.0782473
5.53557	0.0782473
5.55121	0.0782473
5.56685	0.0782473
5.58249	0.0782473
5.59812	0.0782473
5.61376	0.0782473
5.6294	0.0782473
5.64504	0.0782473
5.66067	0.0782473
5.67631	0.0782473
5.69195	0.0782473
5.70758	0.0782473
5.72322	0.0782473
5.73886	0.0782473
5.7545	0.0782473
5.77013	0.0782473
5.78577	0.0782473
5.80141	0.0782473
5.81704	0.0782473
5.83268	0.0782473
5.84832	0.0782473
5.86396	0.0782473
5.87959	0.0782473
5.89523	0.0782473
5.91087	0.0782473
5.92651	0.0782473
5.94214	0.0782473
5.95778	0.0782473
5.97342	0.0782473
5.98905	0.0782473
6.00469	0.0782473
6.02033	0.0782473
6.03597	0.0782473
6.0516	0.0782473
6.06724	0.0782473
6.08288	0.0782473
6.09851	0.0782473
6.11415	0.0782473
6.12979	0.0782473
6.14543	0.0782473
6.16106	0.0782473
6.1767	0.0782473
6.19234	0.0782473
6.20797	0.0782473
6.22361	0.0782473
6.23925	0.0782473
6.25489	0.0782473
6.27052	0.0782473
6.28616	0.0782473
6.3018	0.0782473
6.31744	0.0782473
6.33307	0.0782473
6.34871	0.0782473
6.36435	0.0782473
6.37998	0.0782473
6.39562	0.0782473
6.41126	0.0782473
6.4269	0.0782473
6.44253	0.0782473
6.45817	0.0782473
6.47381	0.0782473
6.48944	0.0782473
6.50508	0.0782473
6.52072	0.0782473
6.53636	0.0782473
6.55199	0.0782473
6.56763	0.0782473
6.58327	0.0782473
6.59891	0.0782473
6.61454	0.0782473
6.63018	0.0782473
6.64582	0.0782473
6.66145	0.0782473
6.67709	0.0782473
6.69273	0.0782473
6.70837	0.0782473
6.724	0.0782473
6.73964	0.0782473
6.75528	0.0782473
6.77091	0.0782473
6.78655	0.0782473
6.80219	0.0782473
6.81783	0.0782473
6.83346	0.0782473
6.8491	0.0782473
6.86474	0.0782473
6.88038	0.0782473
6.89601	0.0782473
6.91165	0.0782473
6.92729	0.0782473
6.94292	0.0782473
6.95856	0.0782473
6.9742	0.0782473
6.98984	0.0782473
7.00547	0.0782473
7.02111	0.0782473
7.03675	0.0782473
7.05238	0.0782473
7.06802	0.0782473
7.08366	0.0782473
7.0993	0.0782473
7.11493	0.0782473
7.13057	0.0782473
7.14621	0.0782473
7.16185	0.0782473
7.17748	0.0782473
7.19312	0.0782473
7.20876	0.0782473
7.22439	0.0782473
7.24003	0.0782473
7.25567	0.0782473
7.27131	0.0782473
7.28694	0.0782473
7.30258	0.0782473
7.31822	0.0782473
7.33385	0.0782473
7.34949	0.0782473
7.36513	0.0782473
7.38077	0.0782473
7.3964	0.0782473
7.41204	0.0782473
7.42768	0.0782473
7.44332	0.0782473
7.45895	0.0782473
7.47459	0.0782473
7.49023	0.0782473
7.50586	0.0782473
7.5215	0.0782473
7.53714	0.0782473
7.55278	0.0782473
7.56841	0.0782473
7.58405	0.0782473
7.59969	0.0782473
7.61532	0.0782473
7.63096	0.0782473
7.6466	0.0782473
7.66224	0.0782473
7.67787	0.0782473
7.69351	0.0782473
7.70915	0.0782473
7.72478	0.0782473
7.74042	0.0782473
7.75606	0.0782473
7.7717	0.0782473
7.78733	0.0782473
7.80297	0.0782473
7.81861	0.0782473
7.83425	0.0782473
7.84988	0.0782473
7.86552	0.0782473
7.88116	0.0782473
7.89679	0.0782473
7.91243	0.0782473
7.92807	0.0782473
7.94371	0.0782473
7.95934	0.0782473
7.97498	0.0782473
7.99062	0.0782473
8.00625	0.0782473
8.02189	0.0782473
8.03753	0.0782473
8.05317	0.0782473
8.0688	0.0782473
8.08444	0.0782473
8.10008	0.0782473
8.11572	0.0782473
8.13135	0.0782473
8.14699	0.0782473
8.16263	0.0782473
8.17826	0.0782473
8.1939	0.0782473
8.20954	0.0782473
8.22518	0.0782473
8.24081	0.0782473
8.25645	0.0782473
8.27209	0.0782473
8.28772	0.0782473
8.30336	0.0782473
8.319	0.0782473
8.33464	0.0782473
8.35027	0.0782473
8.36591	0.0782473
8.38155	0.0782473
8.39719	0.0782473
8.41282	0.0782473
8.42846	0.0782473
8.4441	0.0782473
8.45973	0.0782473
8.47537	0.0782473
8.49101	0.0782473
8.50665	0.0782473
8.52228	0.0782473
8.53792	0.0782473
8.55356	0.0782473
8.56919	0.0782473
8.58483	0.0782473
8.60047	0.0782473
8.61611	0.0782473
8.63174	0.0782473
8.64738	0.0782473
8.66302	0.0782473
8.67866	0.0782473
8.69429	0.0782473
8.70993	0.0782473
8.72557	0.0782473
8.7412	0.0782473
8.75684	0.0782473
8.77248	0.0782473
8.78812	0.0782473
8.80375	0.0782473
8.81939	0.0782473
8.83503	0.0782473
8.85066	0.0782473
8.8663	0.0782473
8.88194	0.0782473
8.89758	0.0782473
8.91321	0.0782473
8.92885	0.0782473
8.94449	0.0782473
8.96013	0.0782473
8.97576	0.0782473
8.9914	0.0782473
9.00704	0.0782473
9.02267	0.0782473
9.03831	0.0782473
9.05395	0.0782473
9.06959	0.0782473
9.08522	0.0782473
9.10086	0.0782473
9.1165	0.0782473
9.13213	0.0782473
9.14777	0.0782473
9.16341	0.0782473
9.17905	0.0782473
9.19468	0.0782473
9.21032	0.0782473
9.22596	0.0782473
9.24159	0.0782473
9.25723	0.0782473
9.27287	0.0782473
9.28851	0.0782473
9.30414	0.0782473
9.31978	0.0782473
9.33542	0.0782473
9.35106	0.0782473
9.36669	0.0782473
9.38233	0.0782473
9.39797	0.0782473
9.4136	0.0782473
9.42924	0.0782473
9.44488	0.0782473
9.46052	0.0782473
9.47615	0.0782473
9.49179	0.0782473
9.50743	0.0782473
9.52306	0.0782473
9.5387	0.0782473
9.55434	0.0782473
9.56998	0.0782473
9.58561	0.0782473
9.60125	0.0782473
9.61689	0.0782473
9.63253	0.0782473
9.64816	0.0782473
9.6638	0.0782473
9.67944	0.0782473
9.69507	0.0782473
9.71071	0.0782473
9.72635	0.0782473
9.74199	0.0782473
9.75762	0.0782473
9.77326	0.0782473
9.7889	0.0782473
9.80453	0.0782473
9.82017	0.0782473
9.83581	0.0782473
9.85145	0.0782473
9.86708	0.0782473
9.88272	0.0782473
9.89836	0.0782473
9.914	0.0782473
9.92963	0.0782473
9.94527	0.0782473
9.96091	0.0782473
9.97654	0.0782473
9.99218	0.0782473
10.0078	0.0782473
10.0235	0.0782473
10.0391	0.0782473
10.0547	0.0782473
10.0704	0.0782473
10.086	0.0782473
10.1016	0.0782473
10.1173	0.0782473
10.1329	0.0782473
10.1486	0.0782473
10.1642	0.0782473
10.1798	0.0782473
10.1955	0.0782473
10.2111	0.0782473
10.2267	0.0782473
10.2424	0.0782473
10.258	0.0782473
10.2737	0.0782473
10.2893	0.0782473
10.3049	0.0782473
10.3206	0.0782473
10.3362	0.0782473
10.3518	0.0782473
10.3675	0.0782473
10.3831	0.0782473
10.3987	0.0782473
10.4144	0.0782473
10.43	0.0782473
10.4457	0.0782473
10.4613	0.0782473
10.4769	0.0782473
10.4926	0.0782473
10.5082	0.0782473
10.5238	0.0782473
10.5395	0.0782473
10.5551	0.0782473
10.5708	0.0782473
10.5864	0.0782473
10.602	0.0782473
10.6177	0.0782473
10.6333	0.0782473
10.6489	0.0782473
10.6646	0.0782473
10.6802	0.0782473
10.6959	0.0782473
10.7115	0.0782473
10.7271	0.0782473
10.7428	0.0782473
10.7584	0.0782473
10.774	0.0782473
10.7897	0.0782473
10.8053	0.0782473
10.821	0.0782473
10.8366	0.0782473
10.8522	0.0782473
10.8679	0.0782473
10.8835	0.0782473
10.8991	0.0782473
10.9148	0.0782473
10.9304	0.0782473
10.9461	0.0782473
10.9617	0.0782473
10.9773	0.0782473
10.993	0.0782473
11.0086	0.0782473
11.0242	0.0782473
11.0399	0.0782473
11.0555	0.0782473
11.0711	0.0782473
11.0868	0.0782473
11.1024	0.0782473
11.1181	0.0782473
11.1337	0.0782473
11.1493	0.0782473
11.165	0.0782473
11.1806	0.0782473
11.1962	0.0782473
11.2119	0.0782473
11.2275	0.0782473
11.2432	0.0782473
11.2588	0.0782473
11.2744	0.0782473
11.2901	0.0782473
11.3057	0.0782473
11.3213	0.0782473
11.337	0.0782473
11.3526	0.0782473
11.3683	0.0782473
11.3839	0.0782473
11.3995	0.0782473
11.4152	0.0782473
11.4308	0.0782473
11.4464	0.0782473
11.4621	0.0782473
11.4777	0.0782473
11.4934	0.0782473
11.509	0.0782473
11.5246	0.0782473
11.5403	0.0782473
11.5559	0.0782473
11.5715	0.0782473
11.5872	0.0782473
11.6028	0.0782473
11.6185	0.0782473
11.6341	0.0782473
11.6497	0.0782473
11.6654	0.0782473
11.681	0.0782473
11.6966	0.0782473
11.7123	0.0782473
11.7279	0.0782473
11.7435	0.0782473
11.7592	0.0782473
11.7748	0.0782473
11.7905	0.0782473
11.8061	0.0782473
11.8217	0.0782473
11.8374	0.0782473
11.853	0.0782473
11.8686	0.0782473
11.8843	0.0782473
11.8999	0.0782473
11.9156	0.0782473
11.9312	0.0782473
11.9468	0.0782473
11.9625	0.0782473
11.9781	0.0782473
11.9937	0.0782473
12.0094	0.0782473
12.025	0.0782473
12.0407	0.0782473
12.0563	0.0782473
12.0719	0.0782473
12.0876	0.0782473
12.1032	0.0782473
12.1188	0.0782473
12.1345	0.0782473
12.1501	0.0782473
12.1658	0.0782473
12.1814	0.0782473
12.197	0.0782473
12.2127	0.0782473
12.2283	0.0782473
12.2439	0.0782473
12.2596	0.0782473
12.2752	0.0782473
12.2909	0.0782473
12.3065	0.0782473
12.3221	0.0782473
12.3378	0.0782473
12.3534	0.0782473
12.369	0.0782473
12.3847	0.0782473
12.4003	0.0782473
12.4159	0.0782473
12.4316	0.0782473
12.4472	0.0782473
12.4629	0.0782473
12.4785	0.0782473
12.4941	0.0782473
12.5098	0.0782473
12.5254	0.0782473
12.541	0.0782473
12.5567	0.0782473
12.5723	0.0782473
12.588	0.0782473
12.6036	0.0782473
12.6192	0.0782473
12.6349	0.0782473
12.6505	0.0782473
12.6661	0.0782473
12.6818	0.0782473
12.6974	0.0782473
12.7131	0.0782473
12.7287	0.0782473
12.7443	0.0782473
12.76	0.0782473
12.7756	0.0782473
12.7912	0.0782473
12.8069	0.0782473
12.8225	0.0782473
12.8382	0.0782473
12.8538	0.0782473
12.8694	0.0782473
12.8851	0.0782473
12.9007	0.0782473
12.9163	0.0782473
12.932	0.0782473
12.9476	0.0782473
12.9633	0.0782473
12.9789	0.0782473
12.9945	0.0782473
13.0102	0.0782473
13.0258	0.0782473
13.0414	0.0782473
13.0571	0.0782473
13.0727	0.0782473
13.0884	0.0782473
13.104	0.0782473
13.1196	0.0782473
13.1353	0.0782473
13.1509	0.0782473
13.1665	0.0782473
13.1822	0.0782473
13.1978	0.0782473
13.2134	0.0782473
13.2291	0.0782473
13.2447	0.0782473
13.2604	0.0782473
13.276	0.0782473
13.2916	0.0782473
13.3073	0.0782473
13.3229	0.0782473
13.3385	0.0782473
13.3542	0.0782473
13.3698	0.0782473
13.3855	0.0782473
13.4011	0.0782473
13.4167	0.0782473
13.4324	0.0782473
13.448	0.0782473
13.4636	0.0782473
13.4793	0.0782473
13.4949	0.0782473
13.5106	0.0782473
13.5262	0.0782473
13.5418	0.0782473
13.5575	0.0782473
13.5731	0.0782473
13.5887	0.0782473
13.6044	0.0782473
13.62	0.0782473
13.6357	0.0782473
13.6513	0.0782473
13.6669	0.0782473
13.6826	0.0782473
13.6982	0.0782473
13.7138	0.0782473
13.7295	0.0782473
13.7451	0.0782473
13.7608	0.0782473
13.7764	0.0782473
13.792	0.0782473
13.8077	0.0782473
13.8233	0.0782473
13.8389	0.0782473
13.8546	0.0782473
13.8702	0.0782473
13.8858	0.0782473
13.9015	0.0782473
13.9171	0.0782473
13.9328	0.0782473
13.9484	0.0782473
13.964	0.0782473
13.9797	0.0782473
13.9953	0.0782473
14.0109	0.0782473
14.0266	0.0782473
14.0422	0.0782473
14.0579	0.0782473
14.0735	0.0782473
14.0891	0.0782473
14.1048	0.0782473
14.1204	0.0782473
14.136	0.0782473
14.1517	0.0782473
14.1673	0.0782473
14.183	0.0782473
14.1986	0.0782473
14.2142	0.0782473
14.2299	0.0782473
14.2455	0.0782473
14.2611	0.0782473
14.2768	0.0782473
14.2924	0.0782473
14.3081	0.0782473
14.3237	0.0782473
14.3393	0.0782473
14.355	0.0782473
14.3706	0.0782473
14.3862	0.0782473
14.4019	0.0782473
14.4175	0.0782473
14.4332	0.0782473
14.4488	0.0782473
14.4644	0.0782473
14.4801	0.0782473
14.4957	0.0782473
14.5113	0.0782473
14.527	0.0782473
14.5426	0.0782473
14.5582	0.0782473
14.5739	0.0782473
14.5895	0.0782473
14.6052	0.0782473
14.6208	0.0782473
14.6364	0.0782473
14.6521	0.0782473
14.6677	0.0782473
14.6833	0.0782473
14.699	0.0782473
14.7146	0.0782473
14.7303	0.0782473
14.7459	0.0782473
14.7615	0.0782473
14.7772	0.0782473
14.7928	0.0782473
14.8084	0.0782473
14.8241	0.0782473
14.8397	0.0782473
14.8554	0.0782473
14.871	0.0782473
14.8866	0.0782473
14.9023	0.0782473
14.9179	0.0782473
14.9335	0.0782473
14.9492	0.0782473
14.9648	0.0782473
14.9805	0.0782473
14.9961	0.0782473
15.0117	0.0782473
15.0274	0.0782473
15.043	0.0782473
15.0586	0.0782473
15.0743	0.0782473
15.0899	0.0782473
15.1056	0.0782473
15.1212	0.0782473
15.1368	0.0782473
15.1525	0.0782473
15.1681	0.0782473
15.1837	0.0782473
15.1994	0.0782473
15.215	0.0782473
15.2306	0.0782473
15.2463	0.0782473
15.2619	0.0782473
15.2776	0.0782473
15.2932	0.0782473
15.3088	0.0782473
15.3245	0.0782473
15.3401	0.0782473
15.3557	0.0782473
15.3714	0.0782473
15.387	0.0782473
15.4027	0.0782473
15.4183	0.0782473
15.4339	0.0782473
15.4496	0.0782473
15.4652	0.0782473
15.4808	0.0782473
15.4965	0.0782473
15.5121	0.0782473
15.5278	0.0782473
15.5434	0.0782473
15.559	0.0782473
15.5747	0.0782473
15.5903	0.0782473
15.6059	0.0782473
15.6216	0.0782473
15.6372	0.0782473
15.6529	0.0782473
15.6685	0.0782473
15.6841	0.0782473
15.6998	0.0782473
15.7154	0.0782473
15.731	0.0782473
15.7467	0.0782473
15.7623	0.0782473
15.778	0.0782473
15.7936	0.0782473
15.8092	0.0782473
15.8249	0.0782473
15.8405	0.0782473
15.8561	0.0782473
15.8718	0.0782473
15.8874	0.0782473
15.903	0.0782473
15.9187	0.0782473
15.9343	0.0782473
15.95	0.0782473
15.9656	0.0782473
15.9812	0.0782473
15.9969	0.0782473
16.0125	0.0782473
16.0281	0.0782473
16.0438	0.0782473
16.0594	0.0782473
16.0751	0.0782473
16.0907	0.0782473
16.1063	0.0782473
16.122	0.0782473
16.1376	0.0782473
16.1532	0.0782473
16.1689	0.0782473
16.1845	0.0782473
16.2002	0.0782473
16.2158	0.0782473
16.2314	0.0782473
16.2471	0.0782473
16.2627	0.0782473
16.2783	0.0782473
16.294	0.0782473
16.3096	0.0782473
16.3253	0.0782473
16.3409	0.0782473
16.3565	0.0782473
16.3722	0.0782473
16.3878	0.0782473
16.4034	0.0782473
16.4191	0.0782473
16.4347	0.0782473
16.4504	0.0782473
16.466	0.0782473
16.4816	0.0782473
16.4973	0.0782473
16.5129	0.0782473
16.5285	0.0782473
16.5442	0.0782473
16.5598	0.0782473
16.5754	0.0782473
16.5911	0.0782473
16.6067	0.0782473
16.6224	0.0782473
16.638	0.0782473
16.6536	0.0782473
16.6693	0.0782473
16.6849	0.0782473
16.7005	0.0782473
16.7162	0.0782473
16.7318	0.0782473
16.7475	0.0782473
16.7631	0.0782473
16.7787	0.0782473
16.7944	0.0782473
16.81	0.0782473
16.8256	0.0782473
16.8413	0.0782473
16.8569	0.0782473
16.8726	0.0782473
16.8882	0.0782473
16.9038	0.0782473
16.9195	0.0782473
16.9351	0.0782473
16.9507	0.0782473
16.9664	0.0782473
16.982	0.0782473
16.9977	0.0782473
17.0133	0.0782473
17.0289	0.0782473
17.0446	0.0782473
17.0602	0.0782473
17.0758	0.0782473
17.0915	0.0782473
17.1071	0.0782473
17.1228	0.0782473
17.1384	0.0782473
17.154	0.0782473
17.1697	0.0782473
17.1853	0.0782473
17.2009	0.0782473
17.2166	0.0782473
17.2322	0.0782473
17.2478	0.0782473
17.2635	0.0782473
17.2791	0.0782473
17.2948	0.0782473
17.3104	0.0782473
17.326	0.0782473
17.3417	0.0782473
17.3573	0.0782473
17.3729	0.0782473
17.3886	0.0782473
17.4042	0.0782473
17.4199	0.0782473
17.4355	0.0782473
17.4511	0.0782473
17.4668	0.0782473
17.4824	0.0782473
17.498	0.0782473
17.5137	0.0782473
17.5293	0.0782473
17.545	0.0782473
17.5606	0.0782473
17.5762	0.0782473
17.5919	0.0782473
17.6075	0.0782473
17.6231	0.0782473
17.6388	0.0782473
17.6544	0.0782473
17.6701	0.0782473
17.6857	0.0782473
17.7013	0.0782473
17.717	0.0782473
17.7326	0.0782473
17.7482	0.0782473
17.7639	0.0782473
17.7795	0.0782473
17.7952	0.0782473
17.8108	0.0782473
17.8264	0.0782473
17.8421	0.0782473
17.8577	0.0782473
17.8733	0.0782473
17.889	0.0782473
17.9046	0.0782473
17.9203	0.0782473
17.9359	0.0782473
17.9515	0.0782473
17.9672	0.0782473
17.9828	0.0782473
17.9984	0.0782473
18.0141	0.0782473
18.0297	0.0782473
18.0453	0.0782473
18.061	0.0782473
18.0766	0.0782473
18.0923	0.0782473
18.1079	0.0782473
18.1235	0.0782473
18.1392	0.0782473
18.1548	0.0782473
18.1704	0.0782473
18.1861	0.0782473
18.2017	0.0782473
18.2174	0.0782473
18.233	0.0782473
18.2486	0.0782473
18.2643	0.0782473
18.2799	0.0782473
18.2955	0.0782473
18.3112	0.0782473
18.3268	0.0782473
18.3425	0.0782473
18.3581	0.0782473
18.3737	0.0782473
18.3894	0.0782473
18.405	0.0782473
18.4206	0.0782473
18.4363	0.0782473
18.4519	0.0782473
18.4676	0.0782473
18.4832	0.0782473
18.4988	0.0782473
18.5145	0.0782473
18.5301	0.0782473
18.5457	0.0782473
18.5614	0.0782473
18.577	0.0782473
18.5927	0.0782473
18.6083	0.0782473
18.6239	0.0782473
18.6396	0.0782473
18.6552	0.0782473
18.6708	0.0782473
18.6865	0.0782473
18.7021	0.0782473
18.7177	0.0782473
18.7334	0.0782473
18.749	0.0782473
18.7647	0.0782473
18.7803	0.0782473
18.7959	0.0782473
18.8116	0.0782473
18.8272	0.0782473
18.8428	0.0782473
18.8585	0.0782473
18.8741	0.0782473
18.8898	0.0782473
18.9054	0.0782473
18.921	0.0782473
18.9367	0.0782473
18.9523	0.0782473
18.9679	0.0782473
18.9836	0.0782473
18.9992	0.0782473
19.0149	0.0782473
19.0305	0.0782473
19.0461	0.0782473
19.0618	0.0782473
19.0774	0.0782473
19.093	0.0782473
19.1087	0.0782473
19.1243	0.0782473
19.14	0.0782473
19.1556	0.0782473
19.1712	0.0782473
19.1869	0.0782473
19.2025	0.0782473
19.2181	0.0782473
19.2338	0.0782473
19.2494	0.0782473
19.2651	0.0782473
19.2807	0.0782473
19.2963	0.0782473
19.312	0.0782473
19.3276	0.0782473
19.3432	0.0782473
19.3589	0.0782473
19.3745	0.0782473
19.3901	0.0782473
19.4058	0.0782473
19.4214	0.0782473
19.4371	0.0782473
19.4527	0.0782473
19.4683	0.0782473
19.484	0.0782473
19.4996	0.0782473
19.5152	0.0782473
19.5309	0.0782473
19.5465	0.0782473
19.5622	0.0782473
19.5778	0.0782473
19.5934	0.0782473
19.6091	0.0782473
19.6247	0.0782473
19.6403	0.0782473
19.656	0.0782473
19.6716	0.0782473
19.6873	0.0782473
19.7029	0.0782473
19.7185	0.0782473
19.7342	0.0782473
19.7498	0.0782473
19.7654	0.0782473
19.7811	0.0782473
19.7967	0.0782473
19.8124	0.0782473
19.828	0.0782473
19.8436	0.0782473
19.8593	0.0782473
19.8749	0.0782473
19.8905	0.0782473
19.9062	0.0782473
19.9218	0.0782473
19.9375	0.0782473
19.9531	0.0782473
