CPValue	Delta T

-10	100
2.22222	0.0125
4.44444	0.0125
6.66667	0.0125
8.88889	0.0125
11.1111	0.0125
13.3333	0.0125
15.5556	0.0125
17.7778	0.0125
20	100
