CPValue	Delta T
2.43941	7.82473
2.45504	7.82473
2.47068	7.82473
2.48632	7.82473
2.50195	7.82473
2.51759	7.82473
2.53323	7.82473
2.54887	7.82473
2.5645	7.82473
2.58014	7.82473
2.59578	7.82473
2.61142	7.82473
2.62705	7.82473
2.64269	7.82473
2.65833	7.82473
2.67396	7.82473
2.6896	7.82473
2.70524	7.82473
2.72088	7.82473
2.73651	7.82473
2.75215	7.82473
2.76779	7.82473
2.78342	7.82473
2.79906	7.82473
2.8147	7.82473
2.83034	7.82473
2.84597	7.82473
2.86161	7.82473
2.87725	7.82473
2.89289	7.82473
2.90852	7.82473
2.92416	7.82473
2.9398	7.82473
2.95543	7.82473
2.97107	7.82473
2.98671	7.82473
3.00235	7.82473
3.01798	7.82473
3.03362	7.82473
3.04926	7.82473
3.06489	7.82473
3.08053	7.82473
3.09617	7.82473
3.11181	7.82473
3.12744	7.82473
3.14308	7.82473
3.15872	7.82473
3.17435	7.82473
3.18999	7.82473
3.20563	7.82473
3.22127	7.82473
3.2369	7.82473
3.25254	7.82473
3.26818	7.82473
3.28382	7.82473
3.29945	7.82473
3.31509	7.82473
3.33073	7.82473
3.34636	7.82473
3.362	7.82473
3.37764	7.82473
3.39328	7.82473
3.40891	7.82473
3.42455	7.82473
3.44019	7.82473
3.45582	7.82473
3.47146	7.82473
3.4871	7.82473
3.50274	7.82473
3.51837	7.82473
3.53401	7.82473
3.54965	7.82473
3.56529	7.82473
3.58092	7.82473
3.59656	7.82473
3.6122	7.82473
3.62783	7.82473
3.64347	7.82473
3.65911	7.82473
3.67475	7.82473
3.69038	7.82473
3.70602	7.82473
3.72166	7.82473
3.73729	7.82473
3.75293	7.82473
3.76857	7.82473
3.78421	7.82473
3.79984	7.82473
3.81548	7.82473
3.83112	7.82473
3.84676	7.82473
3.86239	7.82473
3.87803	7.82473
3.89367	7.82473
3.9093	7.82473
3.92494	7.82473
3.94058	7.82473
3.95622	7.82473
3.97185	7.82473
3.98749	7.82473
4.00313	7.82473
4.01876	7.82473
4.0344	7.82473
4.05004	7.82473
4.06568	7.82473
4.08131	7.82473
4.09695	7.82473
4.11259	7.82473
4.12823	7.82473
4.14386	7.82473
4.1595	7.82473
4.17514	7.82473
4.19077	7.82473
4.20641	7.82473
4.22205	7.82473
4.23769	7.82473
4.25332	7.82473
4.26896	7.82473
4.2846	7.82473
4.30023	7.82473
4.31587	7.82473
4.33151	7.82473
4.34715	7.82473
4.36278	7.82473
4.37842	7.82473
4.39406	7.82473
4.4097	7.82473
4.42533	7.82473
4.44097	7.82473
4.45661	7.82473
4.47224	7.82473
4.48788	7.82473
4.50352	7.82473
4.51916	7.82473
4.53479	7.82473
4.55043	7.82473
4.56607	7.82473
4.5817	7.82473
4.59734	7.82473
4.61298	7.82473
4.62862	7.82473
4.64425	7.82473
4.65989	7.82473
4.67553	7.82473
4.69116	7.82473
4.7068	7.82473
4.72244	7.82473
4.73808	7.82473
4.75371	7.82473
4.76935	7.82473
4.78499	7.82473
4.80063	7.82473
4.81626	7.82473
4.8319	7.82473
4.84754	7.82473
4.86317	7.82473
4.87881	7.82473
4.89445	7.82473
4.91009	7.82473
4.92572	7.82473
4.94136	7.82473
4.957	7.82473
4.97263	7.82473
4.98827	7.82473
5.00391	7.82473
5.01955	7.82473
5.03518	7.82473
5.05082	7.82473
5.06646	7.82473
5.0821	7.82473
5.09773	7.82473
5.11337	7.82473
5.12901	7.82473
5.14464	7.82473
5.16028	7.82473
5.17592	7.82473
5.19156	7.82473
5.20719	7.82473
5.22283	7.82473
5.23847	7.82473
5.2541	7.82473
5.26974	7.82473
5.28538	7.82473
5.30102	7.82473
5.31665	7.82473
5.33229	7.82473
5.34793	7.82473
5.36357	7.82473
5.3792	7.82473
5.39484	7.82473
5.41048	7.82473
5.42611	7.82473
5.44175	7.82473
5.45739	7.82473
5.47303	7.82473
5.48866	7.82473
5.5043	7.82473
5.51994	7.82473
5.53557	7.82473
5.55121	7.82473
5.56685	7.82473
5.58249	7.82473
5.59812	7.82473
5.61376	7.82473
5.6294	7.82473
5.64504	7.82473
5.66067	7.82473
5.67631	7.82473
5.69195	7.82473
5.70758	7.82473
5.72322	7.82473
5.73886	7.82473
5.7545	7.82473
5.77013	7.82473
5.78577	7.82473
5.80141	7.82473
5.81704	7.82473
5.83268	7.82473
5.84832	7.82473
5.86396	7.82473
5.87959	7.82473
5.89523	7.82473
5.91087	7.82473
5.92651	7.82473
5.94214	7.82473
5.95778	7.82473
5.97342	7.82473
5.98905	7.82473
6.00469	7.82473
6.02033	7.82473
6.03597	7.82473
6.0516	7.82473
6.06724	7.82473
6.08288	7.82473
6.09851	7.82473
6.11415	7.82473
6.12979	7.82473
6.14543	7.82473
6.16106	7.82473
6.1767	7.82473
6.19234	7.82473
6.20797	7.82473
6.22361	7.82473
6.23925	7.82473
6.25489	7.82473
6.27052	7.82473
6.28616	7.82473
6.3018	7.82473
6.31744	7.82473
6.33307	7.82473
6.34871	7.82473
6.36435	7.82473
6.37998	7.82473
6.39562	7.82473
6.41126	7.82473
6.4269	7.82473
6.44253	7.82473
6.45817	7.82473
6.47381	7.82473
6.48944	7.82473
6.50508	7.82473
6.52072	7.82473
6.53636	7.82473
6.55199	7.82473
6.56763	7.82473
6.58327	7.82473
6.59891	7.82473
6.61454	7.82473
6.63018	7.82473
6.64582	7.82473
6.66145	7.82473
6.67709	7.82473
6.69273	7.82473
6.70837	7.82473
6.724	7.82473
6.73964	7.82473
6.75528	7.82473
6.77091	7.82473
6.78655	7.82473
6.80219	7.82473
6.81783	7.82473
6.83346	7.82473
6.8491	7.82473
6.86474	7.82473
6.88038	7.82473
6.89601	7.82473
6.91165	7.82473
6.92729	7.82473
6.94292	7.82473
6.95856	7.82473
6.9742	7.82473
6.98984	7.82473
7.00547	7.82473
7.02111	7.82473
7.03675	7.82473
7.05238	7.82473
7.06802	7.82473
7.08366	7.82473
7.0993	7.82473
7.11493	7.82473
7.13057	7.82473
7.14621	7.82473
7.16185	7.82473
7.17748	7.82473
7.19312	7.82473
7.20876	7.82473
7.22439	7.82473
7.24003	7.82473
7.25567	7.82473
7.27131	7.82473
7.28694	7.82473
7.30258	7.82473
7.31822	7.82473
7.33385	7.82473
7.34949	7.82473
7.36513	7.82473
7.38077	7.82473
7.3964	7.82473
7.41204	7.82473
7.42768	7.82473
7.44332	7.82473
7.45895	7.82473
7.47459	7.82473
7.49023	7.82473
7.50586	7.82473
7.5215	7.82473
7.53714	7.82473
7.55278	7.82473
7.56841	7.82473
7.58405	7.82473
7.59969	7.82473
7.61532	7.82473
7.63096	7.82473
7.6466	7.82473
7.66224	7.82473
7.67787	7.82473
7.69351	7.82473
7.70915	7.82473
7.72478	7.82473
7.74042	7.82473
7.75606	7.82473
7.7717	7.82473
7.78733	7.82473
7.80297	7.82473
7.81861	7.82473
7.83425	7.82473
7.84988	7.82473
7.86552	7.82473
7.88116	7.82473
7.89679	7.82473
7.91243	7.82473
7.92807	7.82473
7.94371	7.82473
7.95934	7.82473
7.97498	7.82473
7.99062	7.82473
8.00625	7.82473
8.02189	7.82473
8.03753	7.82473
8.05317	7.82473
8.0688	7.82473
8.08444	7.82473
8.10008	7.82473
8.11572	7.82473
8.13135	7.82473
8.14699	7.82473
8.16263	7.82473
8.17826	7.82473
8.1939	7.82473
8.20954	7.82473
8.22518	7.82473
8.24081	7.82473
8.25645	7.82473
8.27209	7.82473
8.28772	7.82473
8.30336	7.82473
8.319	7.82473
8.33464	7.82473
8.35027	7.82473
8.36591	7.82473
8.38155	7.82473
8.39719	7.82473
8.41282	7.82473
8.42846	7.82473
8.4441	7.82473
8.45973	7.82473
8.47537	7.82473
8.49101	7.82473
8.50665	7.82473
8.52228	7.82473
8.53792	7.82473
8.55356	7.82473
8.56919	7.82473
8.58483	7.82473
8.60047	7.82473
8.61611	7.82473
8.63174	7.82473
8.64738	7.82473
8.66302	7.82473
8.67866	7.82473
8.69429	7.82473
8.70993	7.82473
8.72557	7.82473
8.7412	7.82473
8.75684	7.82473
8.77248	7.82473
8.78812	7.82473
8.80375	7.82473
8.81939	7.82473
8.83503	7.82473
8.85066	7.82473
8.8663	7.82473
8.88194	7.82473
8.89758	7.82473
8.91321	7.82473
8.92885	7.82473
8.94449	7.82473
8.96013	7.82473
8.97576	7.82473
8.9914	7.82473
9.00704	7.82473
9.02267	7.82473
9.03831	7.82473
9.05395	7.82473
9.06959	7.82473
9.08522	7.82473
9.10086	7.82473
9.1165	7.82473
9.13213	7.82473
9.14777	7.82473
9.16341	7.82473
9.17905	7.82473
9.19468	7.82473
9.21032	7.82473
9.22596	7.82473
9.24159	7.82473
9.25723	7.82473
9.27287	7.82473
9.28851	7.82473
9.30414	7.82473
9.31978	7.82473
9.33542	7.82473
9.35106	7.82473
9.36669	7.82473
9.38233	7.82473
9.39797	7.82473
9.4136	7.82473
9.42924	7.82473
9.44488	7.82473
9.46052	7.82473
9.47615	7.82473
9.49179	7.82473
9.50743	7.82473
9.52306	7.82473
9.5387	7.82473
9.55434	7.82473
9.56998	7.82473
9.58561	7.82473
9.60125	7.82473
9.61689	7.82473
9.63253	7.82473
9.64816	7.82473
9.6638	7.82473
9.67944	7.82473
9.69507	7.82473
9.71071	7.82473
9.72635	7.82473
9.74199	7.82473
9.75762	7.82473
9.77326	7.82473
9.7889	7.82473
9.80453	7.82473
9.82017	7.82473
9.83581	7.82473
9.85145	7.82473
9.86708	7.82473
9.88272	7.82473
9.89836	7.82473
9.914	7.82473
9.92963	7.82473
9.94527	7.82473
9.96091	7.82473
9.97654	7.82473
9.99218	7.82473
10.0078	7.82473
10.0235	7.82473
10.0391	7.82473
10.0547	7.82473
10.0704	7.82473
10.086	7.82473
10.1016	7.82473
10.1173	7.82473
10.1329	7.82473
10.1486	7.82473
10.1642	7.82473
10.1798	7.82473
10.1955	7.82473
10.2111	7.82473
10.2267	7.82473
10.2424	7.82473
10.258	7.82473
10.2737	7.82473
10.2893	7.82473
10.3049	7.82473
10.3206	7.82473
10.3362	7.82473
10.3518	7.82473
10.3675	7.82473
10.3831	7.82473
10.3987	7.82473
10.4144	7.82473
10.43	7.82473
10.4457	7.82473
10.4613	7.82473
10.4769	7.82473
10.4926	7.82473
10.5082	7.82473
10.5238	7.82473
10.5395	7.82473
10.5551	7.82473
10.5708	7.82473
10.5864	7.82473
10.602	7.82473
10.6177	7.82473
10.6333	7.82473
10.6489	7.82473
10.6646	7.82473
10.6802	7.82473
10.6959	7.82473
10.7115	7.82473
10.7271	7.82473
10.7428	7.82473
10.7584	7.82473
10.774	7.82473
10.7897	7.82473
10.8053	7.82473
10.821	7.82473
10.8366	7.82473
10.8522	7.82473
10.8679	7.82473
10.8835	7.82473
10.8991	7.82473
10.9148	7.82473
10.9304	7.82473
10.9461	7.82473
10.9617	7.82473
10.9773	7.82473
10.993	7.82473
11.0086	7.82473
11.0242	7.82473
11.0399	7.82473
11.0555	7.82473
11.0711	7.82473
11.0868	7.82473
11.1024	7.82473
11.1181	7.82473
11.1337	7.82473
11.1493	7.82473
11.165	7.82473
11.1806	7.82473
11.1962	7.82473
11.2119	7.82473
11.2275	7.82473
11.2432	7.82473
11.2588	7.82473
11.2744	7.82473
11.2901	7.82473
11.3057	7.82473
11.3213	7.82473
11.337	7.82473
11.3526	7.82473
11.3683	7.82473
11.3839	7.82473
11.3995	7.82473
11.4152	7.82473
11.4308	7.82473
11.4464	7.82473
11.4621	7.82473
11.4777	7.82473
11.4934	7.82473
11.509	7.82473
11.5246	7.82473
11.5403	7.82473
11.5559	7.82473
11.5715	7.82473
11.5872	7.82473
11.6028	7.82473
11.6185	7.82473
11.6341	7.82473
11.6497	7.82473
11.6654	7.82473
11.681	7.82473
11.6966	7.82473
11.7123	7.82473
11.7279	7.82473
11.7435	7.82473
11.7592	7.82473
11.7748	7.82473
11.7905	7.82473
11.8061	7.82473
11.8217	7.82473
11.8374	7.82473
11.853	7.82473
11.8686	7.82473
11.8843	7.82473
11.8999	7.82473
11.9156	7.82473
11.9312	7.82473
11.9468	7.82473
11.9625	7.82473
11.9781	7.82473
11.9937	7.82473
12.0094	7.82473
12.025	7.82473
12.0407	7.82473
12.0563	7.82473
12.0719	7.82473
12.0876	7.82473
12.1032	7.82473
12.1188	7.82473
12.1345	7.82473
12.1501	7.82473
12.1658	7.82473
12.1814	7.82473
12.197	7.82473
12.2127	7.82473
12.2283	7.82473
12.2439	7.82473
12.2596	7.82473
12.2752	7.82473
12.2909	7.82473
12.3065	7.82473
12.3221	7.82473
12.3378	7.82473
12.3534	7.82473
12.369	7.82473
12.3847	7.82473
12.4003	7.82473
12.4159	7.82473
12.4316	7.82473
12.4472	7.82473
12.4629	7.82473
12.4785	7.82473
12.4941	7.82473
12.5098	7.82473
12.5254	7.82473
12.541	7.82473
12.5567	7.82473
12.5723	7.82473
12.588	7.82473
12.6036	7.82473
12.6192	7.82473
12.6349	7.82473
12.6505	7.82473
12.6661	7.82473
12.6818	7.82473
12.6974	7.82473
12.7131	7.82473
12.7287	7.82473
12.7443	7.82473
12.76	7.82473
12.7756	7.82473
12.7912	7.82473
12.8069	7.82473
12.8225	7.82473
12.8382	7.82473
12.8538	7.82473
12.8694	7.82473
12.8851	7.82473
12.9007	7.82473
12.9163	7.82473
12.932	7.82473
12.9476	7.82473
12.9633	7.82473
12.9789	7.82473
12.9945	7.82473
13.0102	7.82473
13.0258	7.82473
13.0414	7.82473
13.0571	7.82473
13.0727	7.82473
13.0884	7.82473
13.104	7.82473
13.1196	7.82473
13.1353	7.82473
13.1509	7.82473
13.1665	7.82473
13.1822	7.82473
13.1978	7.82473
13.2134	7.82473
13.2291	7.82473
13.2447	7.82473
13.2604	7.82473
13.276	7.82473
13.2916	7.82473
13.3073	7.82473
13.3229	7.82473
13.3385	7.82473
13.3542	7.82473
13.3698	7.82473
13.3855	7.82473
13.4011	7.82473
13.4167	7.82473
13.4324	7.82473
13.448	7.82473
13.4636	7.82473
13.4793	7.82473
13.4949	7.82473
13.5106	7.82473
13.5262	7.82473
13.5418	7.82473
13.5575	7.82473
13.5731	7.82473
13.5887	7.82473
13.6044	7.82473
13.62	7.82473
13.6357	7.82473
13.6513	7.82473
13.6669	7.82473
13.6826	7.82473
13.6982	7.82473
13.7138	7.82473
13.7295	7.82473
13.7451	7.82473
13.7608	7.82473
13.7764	7.82473
13.792	7.82473
13.8077	7.82473
13.8233	7.82473
13.8389	7.82473
13.8546	7.82473
13.8702	7.82473
13.8858	7.82473
13.9015	7.82473
13.9171	7.82473
13.9328	7.82473
13.9484	7.82473
13.964	7.82473
13.9797	7.82473
13.9953	7.82473
14.0109	7.82473
14.0266	7.82473
14.0422	7.82473
14.0579	7.82473
14.0735	7.82473
14.0891	7.82473
14.1048	7.82473
14.1204	7.82473
14.136	7.82473
14.1517	7.82473
14.1673	7.82473
14.183	7.82473
14.1986	7.82473
14.2142	7.82473
14.2299	7.82473
14.2455	7.82473
14.2611	7.82473
14.2768	7.82473
14.2924	7.82473
14.3081	7.82473
14.3237	7.82473
14.3393	7.82473
14.355	7.82473
14.3706	7.82473
14.3862	7.82473
14.4019	7.82473
14.4175	7.82473
14.4332	7.82473
14.4488	7.82473
14.4644	7.82473
14.4801	7.82473
14.4957	7.82473
14.5113	7.82473
14.527	7.82473
14.5426	7.82473
14.5582	7.82473
14.5739	7.82473
14.5895	7.82473
14.6052	7.82473
14.6208	7.82473
14.6364	7.82473
14.6521	7.82473
14.6677	7.82473
14.6833	7.82473
14.699	7.82473
14.7146	7.82473
14.7303	7.82473
14.7459	7.82473
14.7615	7.82473
14.7772	7.82473
14.7928	7.82473
14.8084	7.82473
14.8241	7.82473
14.8397	7.82473
14.8554	7.82473
14.871	7.82473
14.8866	7.82473
14.9023	7.82473
14.9179	7.82473
14.9335	7.82473
14.9492	7.82473
14.9648	7.82473
14.9805	7.82473
14.9961	7.82473
15.0117	7.82473
15.0274	7.82473
15.043	7.82473
15.0586	7.82473
15.0743	7.82473
15.0899	7.82473
15.1056	7.82473
15.1212	7.82473
15.1368	7.82473
15.1525	7.82473
15.1681	7.82473
15.1837	7.82473
15.1994	7.82473
15.215	7.82473
15.2306	7.82473
15.2463	7.82473
15.2619	7.82473
15.2776	7.82473
15.2932	7.82473
15.3088	7.82473
15.3245	7.82473
15.3401	7.82473
15.3557	7.82473
15.3714	7.82473
15.387	7.82473
15.4027	7.82473
15.4183	7.82473
15.4339	7.82473
15.4496	7.82473
15.4652	7.82473
15.4808	7.82473
15.4965	7.82473
15.5121	7.82473
15.5278	7.82473
15.5434	7.82473
15.559	7.82473
15.5747	7.82473
15.5903	7.82473
15.6059	7.82473
15.6216	7.82473
15.6372	7.82473
15.6529	7.82473
15.6685	7.82473
15.6841	7.82473
15.6998	7.82473
15.7154	7.82473
15.731	7.82473
15.7467	7.82473
15.7623	7.82473
15.778	7.82473
15.7936	7.82473
15.8092	7.82473
15.8249	7.82473
15.8405	7.82473
15.8561	7.82473
15.8718	7.82473
15.8874	7.82473
15.903	7.82473
15.9187	7.82473
15.9343	7.82473
15.95	7.82473
15.9656	7.82473
15.9812	7.82473
15.9969	7.82473
16.0125	7.82473
16.0281	7.82473
16.0438	7.82473
16.0594	7.82473
16.0751	7.82473
16.0907	7.82473
16.1063	7.82473
16.122	7.82473
16.1376	7.82473
16.1532	7.82473
16.1689	7.82473
16.1845	7.82473
16.2002	7.82473
16.2158	7.82473
16.2314	7.82473
16.2471	7.82473
16.2627	7.82473
16.2783	7.82473
16.294	7.82473
16.3096	7.82473
16.3253	7.82473
16.3409	7.82473
16.3565	7.82473
16.3722	7.82473
16.3878	7.82473
16.4034	7.82473
16.4191	7.82473
16.4347	7.82473
16.4504	7.82473
16.466	7.82473
16.4816	7.82473
16.4973	7.82473
16.5129	7.82473
16.5285	7.82473
16.5442	7.82473
16.5598	7.82473
16.5754	7.82473
16.5911	7.82473
16.6067	7.82473
16.6224	7.82473
16.638	7.82473
16.6536	7.82473
16.6693	7.82473
16.6849	7.82473
16.7005	7.82473
16.7162	7.82473
16.7318	7.82473
16.7475	7.82473
16.7631	7.82473
16.7787	7.82473
16.7944	7.82473
16.81	7.82473
16.8256	7.82473
16.8413	7.82473
16.8569	7.82473
16.8726	7.82473
16.8882	7.82473
16.9038	7.82473
16.9195	7.82473
16.9351	7.82473
16.9507	7.82473
16.9664	7.82473
16.982	7.82473
16.9977	7.82473
17.0133	7.82473
17.0289	7.82473
17.0446	7.82473
17.0602	7.82473
17.0758	7.82473
17.0915	7.82473
17.1071	7.82473
17.1228	7.82473
17.1384	7.82473
17.154	7.82473
17.1697	7.82473
17.1853	7.82473
17.2009	7.82473
17.2166	7.82473
17.2322	7.82473
17.2478	7.82473
17.2635	7.82473
17.2791	7.82473
17.2948	7.82473
17.3104	7.82473
17.326	7.82473
17.3417	7.82473
17.3573	7.82473
17.3729	7.82473
17.3886	7.82473
17.4042	7.82473
17.4199	7.82473
17.4355	7.82473
17.4511	7.82473
17.4668	7.82473
17.4824	7.82473
17.498	7.82473
17.5137	7.82473
17.5293	7.82473
17.545	7.82473
17.5606	7.82473
17.5762	7.82473
17.5919	7.82473
17.6075	7.82473
17.6231	7.82473
17.6388	7.82473
17.6544	7.82473
17.6701	7.82473
17.6857	7.82473
17.7013	7.82473
17.717	7.82473
17.7326	7.82473
17.7482	7.82473
17.7639	7.82473
17.7795	7.82473
17.7952	7.82473
17.8108	7.82473
17.8264	7.82473
17.8421	7.82473
17.8577	7.82473
17.8733	7.82473
17.889	7.82473
17.9046	7.82473
17.9203	7.82473
17.9359	7.82473
17.9515	7.82473
17.9672	7.82473
17.9828	7.82473
17.9984	7.82473
18.0141	7.82473
18.0297	7.82473
18.0453	7.82473
18.061	7.82473
18.0766	7.82473
18.0923	7.82473
18.1079	7.82473
18.1235	7.82473
18.1392	7.82473
18.1548	7.82473
18.1704	7.82473
18.1861	7.82473
18.2017	7.82473
18.2174	7.82473
18.233	7.82473
18.2486	7.82473
18.2643	7.82473
18.2799	7.82473
18.2955	7.82473
18.3112	7.82473
18.3268	7.82473
18.3425	7.82473
18.3581	7.82473
18.3737	7.82473
18.3894	7.82473
18.405	7.82473
18.4206	7.82473
18.4363	7.82473
18.4519	7.82473
18.4676	7.82473
18.4832	7.82473
18.4988	7.82473
18.5145	7.82473
18.5301	7.82473
18.5457	7.82473
18.5614	7.82473
18.577	7.82473
18.5927	7.82473
18.6083	7.82473
18.6239	7.82473
18.6396	7.82473
18.6552	7.82473
18.6708	7.82473
18.6865	7.82473
18.7021	7.82473
18.7177	7.82473
18.7334	7.82473
18.749	7.82473
18.7647	7.82473
18.7803	7.82473
18.7959	7.82473
18.8116	7.82473
18.8272	7.82473
18.8428	7.82473
18.8585	7.82473
18.8741	7.82473
18.8898	7.82473
18.9054	7.82473
18.921	7.82473
18.9367	7.82473
18.9523	7.82473
18.9679	7.82473
18.9836	7.82473
18.9992	7.82473
19.0149	7.82473
19.0305	7.82473
19.0461	7.82473
19.0618	7.82473
19.0774	7.82473
19.093	7.82473
19.1087	7.82473
19.1243	7.82473
19.14	7.82473
19.1556	7.82473
19.1712	7.82473
19.1869	7.82473
19.2025	7.82473
19.2181	7.82473
19.2338	7.82473
19.2494	7.82473
19.2651	7.82473
19.2807	7.82473
19.2963	7.82473
19.312	7.82473
19.3276	7.82473
19.3432	7.82473
19.3589	7.82473
19.3745	7.82473
19.3901	7.82473
19.4058	7.82473
19.4214	7.82473
19.4371	7.82473
19.4527	7.82473
19.4683	7.82473
19.484	7.82473
19.4996	7.82473
19.5152	7.82473
19.5309	7.82473
19.5465	7.82473
19.5622	7.82473
19.5778	7.82473
19.5934	7.82473
19.6091	7.82473
19.6247	7.82473
19.6403	7.82473
19.656	7.82473
19.6716	7.82473
19.6873	7.82473
19.7029	7.82473
19.7185	7.82473
19.7342	7.82473
19.7498	7.82473
19.7654	7.82473
19.7811	7.82473
19.7967	7.82473
19.8124	7.82473
19.828	7.82473
19.8436	7.82473
19.8593	7.82473
19.8749	7.82473
19.8905	7.82473
19.9062	7.82473
19.9218	7.82473
19.9375	7.82473
19.9531	7.82473
19.9687	7.82473
19.9844	7.82473
20	100
