CPValue	Delta T

-10	100
1.05263	5.55556
2.10526	5.55556
3.15789	5.55556
4.21053	5.55556
5.26316	5.55556
6.31579	5.55556
7.36842	5.55556
8.42105	5.55556
9.47368	5.55556
10.5263	5.55556
11.5789	5.55556
12.6316	5.55556
13.6842	5.55556
14.7368	5.55556
15.7895	5.55556
16.8421	5.55556
17.8947	5.55556
18.9474	5.55556
20	100
