CPValue	Delta T
9.84326	0.314465
9.90596	0.314465
9.96865	0.314465
10.0313	0.314465
10.094	0.314465
10.1567	0.314465
10.2194	0.314465
10.2821	0.314465
10.3448	0.314465
10.4075	0.314465
10.4702	0.314465
10.5329	0.314465
10.5956	0.314465
10.6583	0.314465
10.721	0.314465
10.7837	0.314465
10.8464	0.314465
10.9091	0.314465
10.9718	0.314465
11.0345	0.314465
11.0972	0.314465
11.1599	0.314465
11.2226	0.314465
11.2853	0.314465
11.348	0.314465
11.4107	0.314465
11.4734	0.314465
11.5361	0.314465
11.5987	0.314465
11.6614	0.314465
11.7241	0.314465
11.7868	0.314465
11.8495	0.314465
11.9122	0.314465
11.9749	0.314465
12.0376	0.314465
12.1003	0.314465
12.163	0.314465
12.2257	0.314465
12.2884	0.314465
12.3511	0.314465
12.4138	0.314465
12.4765	0.314465
12.5392	0.314465
12.6019	0.314465
12.6646	0.314465
12.7273	0.314465
12.79	0.314465
12.8527	0.314465
12.9154	0.314465
12.9781	0.314465
13.0408	0.314465
13.1034	0.314465
13.1661	0.314465
13.2288	0.314465
13.2915	0.314465
13.3542	0.314465
13.4169	0.314465
13.4796	0.314465
13.5423	0.314465
13.605	0.314465
13.6677	0.314465
13.7304	0.314465
13.7931	0.314465
13.8558	0.314465
13.9185	0.314465
13.9812	0.314465
14.0439	0.314465
14.1066	0.314465
14.1693	0.314465
14.232	0.314465
14.2947	0.314465
14.3574	0.314465
14.4201	0.314465
14.4828	0.314465
14.5455	0.314465
14.6082	0.314465
14.6708	0.314465
14.7335	0.314465
14.7962	0.314465
14.8589	0.314465
14.9216	0.314465
14.9843	0.314465
15.047	0.314465
15.1097	0.314465
15.1724	0.314465
15.2351	0.314465
15.2978	0.314465
15.3605	0.314465
15.4232	0.314465
15.4859	0.314465
15.5486	0.314465
15.6113	0.314465
15.674	0.314465
15.7367	0.314465
15.7994	0.314465
15.8621	0.314465
15.9248	0.314465
15.9875	0.314465
16.0502	0.314465
16.1129	0.314465
16.1755	0.314465
16.2382	0.314465
16.3009	0.314465
16.3636	0.314465
16.4263	0.314465
16.489	0.314465
16.5517	0.314465
16.6144	0.314465
16.6771	0.314465
16.7398	0.314465
16.8025	0.314465
16.8652	0.314465
16.9279	0.314465
16.9906	0.314465
17.0533	0.314465
17.116	0.314465
17.1787	0.314465
17.2414	0.314465
17.3041	0.314465
17.3668	0.314465
17.4295	0.314465
17.4922	0.314465
17.5549	0.314465
17.6176	0.314465
17.6803	0.314465
17.7429	0.314465
17.8056	0.314465
17.8683	0.314465
17.931	0.314465
17.9937	0.314465
18.0564	0.314465
18.1191	0.314465
18.1818	0.314465
18.2445	0.314465
18.3072	0.314465
18.3699	0.314465
18.4326	0.314465
18.4953	0.314465
18.558	0.314465
18.6207	0.314465
18.6834	0.314465
18.7461	0.314465
18.8088	0.314465
18.8715	0.314465
18.9342	0.314465
18.9969	0.314465
19.0596	0.314465
19.1223	0.314465
19.185	0.314465
19.2476	0.314465
19.3103	0.314465
19.373	0.314465
19.4357	0.314465
19.4984	0.314465
19.5611	0.314465
19.6238	0.314465
19.6865	0.314465
19.7492	0.314465
19.8119	0.314465
19.8746	0.314465
19.9373	0.314465
20	100
