CPValue	Delta T
2.43941	78.2473
2.45504	78.2473
2.47068	78.2473
2.48632	78.2473
2.50195	78.2473
2.51759	78.2473
2.53323	78.2473
2.54887	78.2473
2.5645	78.2473
2.58014	78.2473
2.59578	78.2473
2.61142	78.2473
2.62705	78.2473
2.64269	78.2473
2.65833	78.2473
2.67396	78.2473
2.6896	78.2473
2.70524	78.2473
2.72088	78.2473
2.73651	78.2473
2.75215	78.2473
2.76779	78.2473
2.78342	78.2473
2.79906	78.2473
2.8147	78.2473
2.83034	78.2473
2.84597	78.2473
2.86161	78.2473
2.87725	78.2473
2.89289	78.2473
2.90852	78.2473
2.92416	78.2473
2.9398	78.2473
2.95543	78.2473
2.97107	78.2473
2.98671	78.2473
3.00235	78.2473
3.01798	78.2473
3.03362	78.2473
3.04926	78.2473
3.06489	78.2473
3.08053	78.2473
3.09617	78.2473
3.11181	78.2473
3.12744	78.2473
3.14308	78.2473
3.15872	78.2473
3.17435	78.2473
3.18999	78.2473
3.20563	78.2473
3.22127	78.2473
3.2369	78.2473
3.25254	78.2473
3.26818	78.2473
3.28382	78.2473
3.29945	78.2473
3.31509	78.2473
3.33073	78.2473
3.34636	78.2473
3.362	78.2473
3.37764	78.2473
3.39328	78.2473
3.40891	78.2473
3.42455	78.2473
3.44019	78.2473
3.45582	78.2473
3.47146	78.2473
3.4871	78.2473
3.50274	78.2473
3.51837	78.2473
3.53401	78.2473
3.54965	78.2473
3.56529	78.2473
3.58092	78.2473
3.59656	78.2473
3.6122	78.2473
3.62783	78.2473
3.64347	78.2473
3.65911	78.2473
3.67475	78.2473
3.69038	78.2473
3.70602	78.2473
3.72166	78.2473
3.73729	78.2473
3.75293	78.2473
3.76857	78.2473
3.78421	78.2473
3.79984	78.2473
3.81548	78.2473
3.83112	78.2473
3.84676	78.2473
3.86239	78.2473
3.87803	78.2473
3.89367	78.2473
3.9093	78.2473
3.92494	78.2473
3.94058	78.2473
3.95622	78.2473
3.97185	78.2473
3.98749	78.2473
4.00313	78.2473
4.01876	78.2473
4.0344	78.2473
4.05004	78.2473
4.06568	78.2473
4.08131	78.2473
4.09695	78.2473
4.11259	78.2473
4.12823	78.2473
4.14386	78.2473
4.1595	78.2473
4.17514	78.2473
4.19077	78.2473
4.20641	78.2473
4.22205	78.2473
4.23769	78.2473
4.25332	78.2473
4.26896	78.2473
4.2846	78.2473
4.30023	78.2473
4.31587	78.2473
4.33151	78.2473
4.34715	78.2473
4.36278	78.2473
4.37842	78.2473
4.39406	78.2473
4.4097	78.2473
4.42533	78.2473
4.44097	78.2473
4.45661	78.2473
4.47224	78.2473
4.48788	78.2473
4.50352	78.2473
4.51916	78.2473
4.53479	78.2473
4.55043	78.2473
4.56607	78.2473
4.5817	78.2473
4.59734	78.2473
4.61298	78.2473
4.62862	78.2473
4.64425	78.2473
4.65989	78.2473
4.67553	78.2473
4.69116	78.2473
4.7068	78.2473
4.72244	78.2473
4.73808	78.2473
4.75371	78.2473
4.76935	78.2473
4.78499	78.2473
4.80063	78.2473
4.81626	78.2473
4.8319	78.2473
4.84754	78.2473
4.86317	78.2473
4.87881	78.2473
4.89445	78.2473
4.91009	78.2473
4.92572	78.2473
4.94136	78.2473
4.957	78.2473
4.97263	78.2473
4.98827	78.2473
5.00391	78.2473
5.01955	78.2473
5.03518	78.2473
5.05082	78.2473
5.06646	78.2473
5.0821	78.2473
5.09773	78.2473
5.11337	78.2473
5.12901	78.2473
5.14464	78.2473
5.16028	78.2473
5.17592	78.2473
5.19156	78.2473
5.20719	78.2473
5.22283	78.2473
5.23847	78.2473
5.2541	78.2473
5.26974	78.2473
5.28538	78.2473
5.30102	78.2473
5.31665	78.2473
5.33229	78.2473
5.34793	78.2473
5.36357	78.2473
5.3792	78.2473
5.39484	78.2473
5.41048	78.2473
5.42611	78.2473
5.44175	78.2473
5.45739	78.2473
5.47303	78.2473
5.48866	78.2473
5.5043	78.2473
5.51994	78.2473
5.53557	78.2473
5.55121	78.2473
5.56685	78.2473
5.58249	78.2473
5.59812	78.2473
5.61376	78.2473
5.6294	78.2473
5.64504	78.2473
5.66067	78.2473
5.67631	78.2473
5.69195	78.2473
5.70758	78.2473
5.72322	78.2473
5.73886	78.2473
5.7545	78.2473
5.77013	78.2473
5.78577	78.2473
5.80141	78.2473
5.81704	78.2473
5.83268	78.2473
5.84832	78.2473
5.86396	78.2473
5.87959	78.2473
5.89523	78.2473
5.91087	78.2473
5.92651	78.2473
5.94214	78.2473
5.95778	78.2473
5.97342	78.2473
5.98905	78.2473
6.00469	78.2473
6.02033	78.2473
6.03597	78.2473
6.0516	78.2473
6.06724	78.2473
6.08288	78.2473
6.09851	78.2473
6.11415	78.2473
6.12979	78.2473
6.14543	78.2473
6.16106	78.2473
6.1767	78.2473
6.19234	78.2473
6.20797	78.2473
6.22361	78.2473
6.23925	78.2473
6.25489	78.2473
6.27052	78.2473
6.28616	78.2473
6.3018	78.2473
6.31744	78.2473
6.33307	78.2473
6.34871	78.2473
6.36435	78.2473
6.37998	78.2473
6.39562	78.2473
6.41126	78.2473
6.4269	78.2473
6.44253	78.2473
6.45817	78.2473
6.47381	78.2473
6.48944	78.2473
6.50508	78.2473
6.52072	78.2473
6.53636	78.2473
6.55199	78.2473
6.56763	78.2473
6.58327	78.2473
6.59891	78.2473
6.61454	78.2473
6.63018	78.2473
6.64582	78.2473
6.66145	78.2473
6.67709	78.2473
6.69273	78.2473
6.70837	78.2473
6.724	78.2473
6.73964	78.2473
6.75528	78.2473
6.77091	78.2473
6.78655	78.2473
6.80219	78.2473
6.81783	78.2473
6.83346	78.2473
6.8491	78.2473
6.86474	78.2473
6.88038	78.2473
6.89601	78.2473
6.91165	78.2473
6.92729	78.2473
6.94292	78.2473
6.95856	78.2473
6.9742	78.2473
6.98984	78.2473
7.00547	78.2473
7.02111	78.2473
7.03675	78.2473
7.05238	78.2473
7.06802	78.2473
7.08366	78.2473
7.0993	78.2473
7.11493	78.2473
7.13057	78.2473
7.14621	78.2473
7.16185	78.2473
7.17748	78.2473
7.19312	78.2473
7.20876	78.2473
7.22439	78.2473
7.24003	78.2473
7.25567	78.2473
7.27131	78.2473
7.28694	78.2473
7.30258	78.2473
7.31822	78.2473
7.33385	78.2473
7.34949	78.2473
7.36513	78.2473
7.38077	78.2473
7.3964	78.2473
7.41204	78.2473
7.42768	78.2473
7.44332	78.2473
7.45895	78.2473
7.47459	78.2473
7.49023	78.2473
7.50586	78.2473
7.5215	78.2473
7.53714	78.2473
7.55278	78.2473
7.56841	78.2473
7.58405	78.2473
7.59969	78.2473
7.61532	78.2473
7.63096	78.2473
7.6466	78.2473
7.66224	78.2473
7.67787	78.2473
7.69351	78.2473
7.70915	78.2473
7.72478	78.2473
7.74042	78.2473
7.75606	78.2473
7.7717	78.2473
7.78733	78.2473
7.80297	78.2473
7.81861	78.2473
7.83425	78.2473
7.84988	78.2473
7.86552	78.2473
7.88116	78.2473
7.89679	78.2473
7.91243	78.2473
7.92807	78.2473
7.94371	78.2473
7.95934	78.2473
7.97498	78.2473
7.99062	78.2473
8.00625	78.2473
8.02189	78.2473
8.03753	78.2473
8.05317	78.2473
8.0688	78.2473
8.08444	78.2473
8.10008	78.2473
8.11572	78.2473
8.13135	78.2473
8.14699	78.2473
8.16263	78.2473
8.17826	78.2473
8.1939	78.2473
8.20954	78.2473
8.22518	78.2473
8.24081	78.2473
8.25645	78.2473
8.27209	78.2473
8.28772	78.2473
8.30336	78.2473
8.319	78.2473
8.33464	78.2473
8.35027	78.2473
8.36591	78.2473
8.38155	78.2473
8.39719	78.2473
8.41282	78.2473
8.42846	78.2473
8.4441	78.2473
8.45973	78.2473
8.47537	78.2473
8.49101	78.2473
8.50665	78.2473
8.52228	78.2473
8.53792	78.2473
8.55356	78.2473
8.56919	78.2473
8.58483	78.2473
8.60047	78.2473
8.61611	78.2473
8.63174	78.2473
8.64738	78.2473
8.66302	78.2473
8.67866	78.2473
8.69429	78.2473
8.70993	78.2473
8.72557	78.2473
8.7412	78.2473
8.75684	78.2473
8.77248	78.2473
8.78812	78.2473
8.80375	78.2473
8.81939	78.2473
8.83503	78.2473
8.85066	78.2473
8.8663	78.2473
8.88194	78.2473
8.89758	78.2473
8.91321	78.2473
8.92885	78.2473
8.94449	78.2473
8.96013	78.2473
8.97576	78.2473
8.9914	78.2473
9.00704	78.2473
9.02267	78.2473
9.03831	78.2473
9.05395	78.2473
9.06959	78.2473
9.08522	78.2473
9.10086	78.2473
9.1165	78.2473
9.13213	78.2473
9.14777	78.2473
9.16341	78.2473
9.17905	78.2473
9.19468	78.2473
9.21032	78.2473
9.22596	78.2473
9.24159	78.2473
9.25723	78.2473
9.27287	78.2473
9.28851	78.2473
9.30414	78.2473
9.31978	78.2473
9.33542	78.2473
9.35106	78.2473
9.36669	78.2473
9.38233	78.2473
9.39797	78.2473
9.4136	78.2473
9.42924	78.2473
9.44488	78.2473
9.46052	78.2473
9.47615	78.2473
9.49179	78.2473
9.50743	78.2473
9.52306	78.2473
9.5387	78.2473
9.55434	78.2473
9.56998	78.2473
9.58561	78.2473
9.60125	78.2473
9.61689	78.2473
9.63253	78.2473
9.64816	78.2473
9.6638	78.2473
9.67944	78.2473
9.69507	78.2473
9.71071	78.2473
9.72635	78.2473
9.74199	78.2473
9.75762	78.2473
9.77326	78.2473
9.7889	78.2473
9.80453	78.2473
9.82017	78.2473
9.83581	78.2473
9.85145	78.2473
9.86708	78.2473
9.88272	78.2473
9.89836	78.2473
9.914	78.2473
9.92963	78.2473
9.94527	78.2473
9.96091	78.2473
9.97654	78.2473
9.99218	78.2473
10.0078	78.2473
10.0235	78.2473
10.0391	78.2473
10.0547	78.2473
10.0704	78.2473
10.086	78.2473
10.1016	78.2473
10.1173	78.2473
10.1329	78.2473
10.1486	78.2473
10.1642	78.2473
10.1798	78.2473
10.1955	78.2473
10.2111	78.2473
10.2267	78.2473
10.2424	78.2473
10.258	78.2473
10.2737	78.2473
10.2893	78.2473
10.3049	78.2473
10.3206	78.2473
10.3362	78.2473
10.3518	78.2473
10.3675	78.2473
10.3831	78.2473
10.3987	78.2473
10.4144	78.2473
10.43	78.2473
10.4457	78.2473
10.4613	78.2473
10.4769	78.2473
10.4926	78.2473
10.5082	78.2473
10.5238	78.2473
10.5395	78.2473
10.5551	78.2473
10.5708	78.2473
10.5864	78.2473
10.602	78.2473
10.6177	78.2473
10.6333	78.2473
10.6489	78.2473
10.6646	78.2473
10.6802	78.2473
10.6959	78.2473
10.7115	78.2473
10.7271	78.2473
10.7428	78.2473
10.7584	78.2473
10.774	78.2473
10.7897	78.2473
10.8053	78.2473
10.821	78.2473
10.8366	78.2473
10.8522	78.2473
10.8679	78.2473
10.8835	78.2473
10.8991	78.2473
10.9148	78.2473
10.9304	78.2473
10.9461	78.2473
10.9617	78.2473
10.9773	78.2473
10.993	78.2473
11.0086	78.2473
11.0242	78.2473
11.0399	78.2473
11.0555	78.2473
11.0711	78.2473
11.0868	78.2473
11.1024	78.2473
11.1181	78.2473
11.1337	78.2473
11.1493	78.2473
11.165	78.2473
11.1806	78.2473
11.1962	78.2473
11.2119	78.2473
11.2275	78.2473
11.2432	78.2473
11.2588	78.2473
11.2744	78.2473
11.2901	78.2473
11.3057	78.2473
11.3213	78.2473
11.337	78.2473
11.3526	78.2473
11.3683	78.2473
11.3839	78.2473
11.3995	78.2473
11.4152	78.2473
11.4308	78.2473
11.4464	78.2473
11.4621	78.2473
11.4777	78.2473
11.4934	78.2473
11.509	78.2473
11.5246	78.2473
11.5403	78.2473
11.5559	78.2473
11.5715	78.2473
11.5872	78.2473
11.6028	78.2473
11.6185	78.2473
11.6341	78.2473
11.6497	78.2473
11.6654	78.2473
11.681	78.2473
11.6966	78.2473
11.7123	78.2473
11.7279	78.2473
11.7435	78.2473
11.7592	78.2473
11.7748	78.2473
11.7905	78.2473
11.8061	78.2473
11.8217	78.2473
11.8374	78.2473
11.853	78.2473
11.8686	78.2473
11.8843	78.2473
11.8999	78.2473
11.9156	78.2473
11.9312	78.2473
11.9468	78.2473
11.9625	78.2473
11.9781	78.2473
11.9937	78.2473
12.0094	78.2473
12.025	78.2473
12.0407	78.2473
12.0563	78.2473
12.0719	78.2473
12.0876	78.2473
12.1032	78.2473
12.1188	78.2473
12.1345	78.2473
12.1501	78.2473
12.1658	78.2473
12.1814	78.2473
12.197	78.2473
12.2127	78.2473
12.2283	78.2473
12.2439	78.2473
12.2596	78.2473
12.2752	78.2473
12.2909	78.2473
12.3065	78.2473
12.3221	78.2473
12.3378	78.2473
12.3534	78.2473
12.369	78.2473
12.3847	78.2473
12.4003	78.2473
12.4159	78.2473
12.4316	78.2473
12.4472	78.2473
12.4629	78.2473
12.4785	78.2473
12.4941	78.2473
12.5098	78.2473
12.5254	78.2473
12.541	78.2473
12.5567	78.2473
12.5723	78.2473
12.588	78.2473
12.6036	78.2473
12.6192	78.2473
12.6349	78.2473
12.6505	78.2473
12.6661	78.2473
12.6818	78.2473
12.6974	78.2473
12.7131	78.2473
12.7287	78.2473
12.7443	78.2473
12.76	78.2473
12.7756	78.2473
12.7912	78.2473
12.8069	78.2473
12.8225	78.2473
12.8382	78.2473
12.8538	78.2473
12.8694	78.2473
12.8851	78.2473
12.9007	78.2473
12.9163	78.2473
12.932	78.2473
12.9476	78.2473
12.9633	78.2473
12.9789	78.2473
12.9945	78.2473
13.0102	78.2473
13.0258	78.2473
13.0414	78.2473
13.0571	78.2473
13.0727	78.2473
13.0884	78.2473
13.104	78.2473
13.1196	78.2473
13.1353	78.2473
13.1509	78.2473
13.1665	78.2473
13.1822	78.2473
13.1978	78.2473
13.2134	78.2473
13.2291	78.2473
13.2447	78.2473
13.2604	78.2473
13.276	78.2473
13.2916	78.2473
13.3073	78.2473
13.3229	78.2473
13.3385	78.2473
13.3542	78.2473
13.3698	78.2473
13.3855	78.2473
13.4011	78.2473
13.4167	78.2473
13.4324	78.2473
13.448	78.2473
13.4636	78.2473
13.4793	78.2473
13.4949	78.2473
13.5106	78.2473
13.5262	78.2473
13.5418	78.2473
13.5575	78.2473
13.5731	78.2473
13.5887	78.2473
13.6044	78.2473
13.62	78.2473
13.6357	78.2473
13.6513	78.2473
13.6669	78.2473
13.6826	78.2473
13.6982	78.2473
13.7138	78.2473
13.7295	78.2473
13.7451	78.2473
13.7608	78.2473
13.7764	78.2473
13.792	78.2473
13.8077	78.2473
13.8233	78.2473
13.8389	78.2473
13.8546	78.2473
13.8702	78.2473
13.8858	78.2473
13.9015	78.2473
13.9171	78.2473
13.9328	78.2473
13.9484	78.2473
13.964	78.2473
13.9797	78.2473
13.9953	78.2473
14.0109	78.2473
14.0266	78.2473
14.0422	78.2473
14.0579	78.2473
14.0735	78.2473
14.0891	78.2473
14.1048	78.2473
14.1204	78.2473
14.136	78.2473
14.1517	78.2473
14.1673	78.2473
14.183	78.2473
14.1986	78.2473
14.2142	78.2473
14.2299	78.2473
14.2455	78.2473
14.2611	78.2473
14.2768	78.2473
14.2924	78.2473
14.3081	78.2473
14.3237	78.2473
14.3393	78.2473
14.355	78.2473
14.3706	78.2473
14.3862	78.2473
14.4019	78.2473
14.4175	78.2473
14.4332	78.2473
14.4488	78.2473
14.4644	78.2473
14.4801	78.2473
14.4957	78.2473
14.5113	78.2473
14.527	78.2473
14.5426	78.2473
14.5582	78.2473
14.5739	78.2473
14.5895	78.2473
14.6052	78.2473
14.6208	78.2473
14.6364	78.2473
14.6521	78.2473
14.6677	78.2473
14.6833	78.2473
14.699	78.2473
14.7146	78.2473
14.7303	78.2473
14.7459	78.2473
14.7615	78.2473
14.7772	78.2473
14.7928	78.2473
14.8084	78.2473
14.8241	78.2473
14.8397	78.2473
14.8554	78.2473
14.871	78.2473
14.8866	78.2473
14.9023	78.2473
14.9179	78.2473
14.9335	78.2473
14.9492	78.2473
14.9648	78.2473
14.9805	78.2473
14.9961	78.2473
15.0117	78.2473
15.0274	78.2473
15.043	78.2473
15.0586	78.2473
15.0743	78.2473
15.0899	78.2473
15.1056	78.2473
15.1212	78.2473
15.1368	78.2473
15.1525	78.2473
15.1681	78.2473
15.1837	78.2473
15.1994	78.2473
15.215	78.2473
15.2306	78.2473
15.2463	78.2473
15.2619	78.2473
15.2776	78.2473
15.2932	78.2473
15.3088	78.2473
15.3245	78.2473
15.3401	78.2473
15.3557	78.2473
15.3714	78.2473
15.387	78.2473
15.4027	78.2473
15.4183	78.2473
15.4339	78.2473
15.4496	78.2473
15.4652	78.2473
15.4808	78.2473
15.4965	78.2473
15.5121	78.2473
15.5278	78.2473
15.5434	78.2473
15.559	78.2473
15.5747	78.2473
15.5903	78.2473
15.6059	78.2473
15.6216	78.2473
15.6372	78.2473
15.6529	78.2473
15.6685	78.2473
15.6841	78.2473
15.6998	78.2473
15.7154	78.2473
15.731	78.2473
15.7467	78.2473
15.7623	78.2473
15.778	78.2473
15.7936	78.2473
15.8092	78.2473
15.8249	78.2473
15.8405	78.2473
15.8561	78.2473
15.8718	78.2473
15.8874	78.2473
15.903	78.2473
15.9187	78.2473
15.9343	78.2473
15.95	78.2473
15.9656	78.2473
15.9812	78.2473
15.9969	78.2473
16.0125	78.2473
16.0281	78.2473
16.0438	78.2473
16.0594	78.2473
16.0751	78.2473
16.0907	78.2473
16.1063	78.2473
16.122	78.2473
16.1376	78.2473
16.1532	78.2473
16.1689	78.2473
16.1845	78.2473
16.2002	78.2473
16.2158	78.2473
16.2314	78.2473
16.2471	78.2473
16.2627	78.2473
16.2783	78.2473
16.294	78.2473
16.3096	78.2473
16.3253	78.2473
16.3409	78.2473
16.3565	78.2473
16.3722	78.2473
16.3878	78.2473
16.4034	78.2473
16.4191	78.2473
16.4347	78.2473
16.4504	78.2473
16.466	78.2473
16.4816	78.2473
16.4973	78.2473
16.5129	78.2473
16.5285	78.2473
16.5442	78.2473
16.5598	78.2473
16.5754	78.2473
16.5911	78.2473
16.6067	78.2473
16.6224	78.2473
16.638	78.2473
16.6536	78.2473
16.6693	78.2473
16.6849	78.2473
16.7005	78.2473
16.7162	78.2473
16.7318	78.2473
16.7475	78.2473
16.7631	78.2473
16.7787	78.2473
16.7944	78.2473
16.81	78.2473
16.8256	78.2473
16.8413	78.2473
16.8569	78.2473
16.8726	78.2473
16.8882	78.2473
16.9038	78.2473
16.9195	78.2473
16.9351	78.2473
16.9507	78.2473
16.9664	78.2473
16.982	78.2473
16.9977	78.2473
17.0133	78.2473
17.0289	78.2473
17.0446	78.2473
17.0602	78.2473
17.0758	78.2473
17.0915	78.2473
17.1071	78.2473
17.1228	78.2473
17.1384	78.2473
17.154	78.2473
17.1697	78.2473
17.1853	78.2473
17.2009	78.2473
17.2166	78.2473
17.2322	78.2473
17.2478	78.2473
17.2635	78.2473
17.2791	78.2473
17.2948	78.2473
17.3104	78.2473
17.326	78.2473
17.3417	78.2473
17.3573	78.2473
17.3729	78.2473
17.3886	78.2473
17.4042	78.2473
17.4199	78.2473
17.4355	78.2473
17.4511	78.2473
17.4668	78.2473
17.4824	78.2473
17.498	78.2473
17.5137	78.2473
17.5293	78.2473
17.545	78.2473
17.5606	78.2473
17.5762	78.2473
17.5919	78.2473
17.6075	78.2473
17.6231	78.2473
17.6388	78.2473
17.6544	78.2473
17.6701	78.2473
17.6857	78.2473
17.7013	78.2473
17.717	78.2473
17.7326	78.2473
17.7482	78.2473
17.7639	78.2473
17.7795	78.2473
17.7952	78.2473
17.8108	78.2473
17.8264	78.2473
17.8421	78.2473
17.8577	78.2473
17.8733	78.2473
17.889	78.2473
17.9046	78.2473
17.9203	78.2473
17.9359	78.2473
17.9515	78.2473
17.9672	78.2473
17.9828	78.2473
17.9984	78.2473
18.0141	78.2473
18.0297	78.2473
18.0453	78.2473
18.061	78.2473
18.0766	78.2473
18.0923	78.2473
18.1079	78.2473
18.1235	78.2473
18.1392	78.2473
18.1548	78.2473
18.1704	78.2473
18.1861	78.2473
18.2017	78.2473
18.2174	78.2473
18.233	78.2473
18.2486	78.2473
18.2643	78.2473
18.2799	78.2473
18.2955	78.2473
18.3112	78.2473
18.3268	78.2473
18.3425	78.2473
18.3581	78.2473
18.3737	78.2473
18.3894	78.2473
18.405	78.2473
18.4206	78.2473
18.4363	78.2473
18.4519	78.2473
18.4676	78.2473
18.4832	78.2473
18.4988	78.2473
18.5145	78.2473
18.5301	78.2473
18.5457	78.2473
18.5614	78.2473
18.577	78.2473
18.5927	78.2473
18.6083	78.2473
18.6239	78.2473
18.6396	78.2473
18.6552	78.2473
18.6708	78.2473
18.6865	78.2473
18.7021	78.2473
18.7177	78.2473
18.7334	78.2473
18.749	78.2473
18.7647	78.2473
18.7803	78.2473
18.7959	78.2473
18.8116	78.2473
18.8272	78.2473
18.8428	78.2473
18.8585	78.2473
18.8741	78.2473
18.8898	78.2473
18.9054	78.2473
18.921	78.2473
18.9367	78.2473
18.9523	78.2473
18.9679	78.2473
18.9836	78.2473
18.9992	78.2473
19.0149	78.2473
19.0305	78.2473
19.0461	78.2473
19.0618	78.2473
19.0774	78.2473
19.093	78.2473
19.1087	78.2473
19.1243	78.2473
19.14	78.2473
19.1556	78.2473
19.1712	78.2473
19.1869	78.2473
19.2025	78.2473
19.2181	78.2473
19.2338	78.2473
19.2494	78.2473
19.2651	78.2473
19.2807	78.2473
19.2963	78.2473
19.312	78.2473
19.3276	78.2473
19.3432	78.2473
19.3589	78.2473
19.3745	78.2473
19.3901	78.2473
19.4058	78.2473
19.4214	78.2473
19.4371	78.2473
19.4527	78.2473
19.4683	78.2473
19.484	78.2473
19.4996	78.2473
19.5152	78.2473
19.5309	78.2473
19.5465	78.2473
19.5622	78.2473
19.5778	78.2473
19.5934	78.2473
19.6091	78.2473
19.6247	78.2473
19.6403	78.2473
19.656	78.2473
19.6716	78.2473
19.6873	78.2473
19.7029	78.2473
19.7185	78.2473
19.7342	78.2473
19.7498	78.2473
19.7654	78.2473
19.7811	78.2473
19.7967	78.2473
19.8124	78.2473
19.828	78.2473
19.8436	78.2473
19.8593	78.2473
19.8749	78.2473
19.8905	78.2473
19.9062	78.2473
19.9218	78.2473
19.9375	78.2473
19.9531	78.2473
19.9687	78.2473
19.9844	78.2473
20	100
